acceso_agua_potable(%),capacidad_estadística,esperanza_vida_total,inversion_salud_percapita,mediana_edad_población,mortalidad_infantil_c/1000nacimientos,prevalencia_anticonceptivos_porcentaje,tasa_bruta_cambio_natural_población,tasa_fertilidad,INB_percapita
0.949039348798848,0.1581921765775974,0.6906832498008897,0.08120668490824752,0.7186685729762375,0.13453815261044175,0.5366972477064221,0.285538055483834,0.2291100934031828,0.13993423456339055
0.949039348798848,0.39548027195249597,0.6859995333982281,0.08435174316699363,0.7064828111281473,0.13694779116465863,0.5336391437308868,0.30986602404108216,0.2540899584084635,0.12997807818779683
0.949039348798848,0.2824859408215919,0.6812828330772382,0.0818711343744536,0.6940933036892168,0.13614457831325302,0.5351681957186544,0.32409559055569903,0.25817121954944433,0.12550237486298865
0.949039348798848,0.1525423470267212,0.6765991166745771,0.07946387089680865,0.6813828835886738,0.14297188755020082,0.5219164118246687,0.3626531256275641,0.2967498913115063,0.12175739861161854
0.949039348798848,0.1525423470267212,0.6719154002719159,0.0799638542628951,0.6682815379818315,0.14578313253012049,0.5152905198776759,0.3657801876237198,0.2897848569523769,0.11883449031786626
0.949039348798848,0.1525423470267212,0.6672316838692547,0.0799638542628951,0.654827905518416,0.14578313253012049,0.5152905198776759,0.3549645695269243,0.2703115109593228,0.10878699305809279
0.9423030912670085,0.12994348080054008,0.6625809513849221,0.0799638542628951,0.6410671448600799,0.14578313253012049,0.5152905198776759,0.34822273861778125,0.25585938739292247,0.09864815491413954
0.935566833735169,0.10169489801781428,0.6579302189005891,0.0799638542628951,0.6287401289260138,0.14578313253012049,0.5152905198776759,0.3524399690162665,0.2514149196098986,0.09746072341980268
0.9288305759641879,0.10169489801781428,0.6531475507429425,0.0799638542628951,0.617623902755516,0.14578313253012049,0.5152905198776759,0.34693174972028573,0.24656436054516875,0.10924369747899158
0.922094318432348,0.10169489801781428,0.6482989147486378,0.08305440897641024,0.6057623175327213,0.14859437751004015,0.5061162079510704,0.355911294718421,0.25009665453862806,0.1300694190719766
0.9153580609005085,0.10169489801781428,0.6433843109176767,0.07624451568027792,0.5929461407376987,0.15140562248995984,0.4954128440366972,0.3683908540608773,0.24856549786331658,0.0907928388746803
0.908621803368669,0.10169489801781428,0.6385356749233724,0.07624451568027792,0.5793358136102823,0.15140562248995984,0.4954128440366972,0.3730957913761942,0.24438708988554833,0.10193642674461088
0.9018855458368296,0.10169489801781428,0.6338519585207116,0.079998770775796,0.5648867768606342,0.14939759036144576,0.5025484199796127,0.35418997618842707,0.21548875033066026,0.0623858238947753
0.895149288065848,0.10169489801781428,0.6295310652196648,0.07624451568027792,0.5488798979761184,0.15140562248995984,0.4954128440366972,0.3428292738904668,0.1948831185709963,0.09426379247351112
0.8884130305340086,0.10169489801781428,0.6256389628568897,0.07624451568027792,0.5317178374771717,0.15140562248995984,0.4954128440366972,0.3703416817282038,0.20889348658903237,0.07088052612349287
0.8816767730021691,0.10169489801781428,0.6223075871057011,0.07624451568027792,0.5145767235805662,0.15140562248995984,0.4954128440366972,0.38468600281148696,0.21244131532441027,0.05672268907563023
0.8749405154703291,0.10169489801781428,0.6195369379660987,0.07624451568027792,0.497441644134594,0.15140562248995984,0.4954128440366972,0.4081820007459047,0.22767805275729633,0.06941907197661672
0.8682042579384897,0.10169489801781428,0.6173599993564114,0.07624451568027792,0.4831562919612017,0.15140562248995984,0.4954128440366972,0.4282927389046677,0.2432771216354976,0.06923639020825721
0.8749405154703292,0.10169489801781428,0.6157437873583098,0.07201807360681982,0.469667618908194,0.1530120481927711,0.49031600407747195,0.42703043864933876,0.23563402861149382,0.04987212276214832
0.8749405154703292,0.10169489801781428,0.6144903984618231,0.07201807360681982,0.4545859735985992,0.15301204819277112,0.49031600407747195,0.4468542903864361,0.25495837236163743,0.04749725977347459
0.8749405154703292,0.10169489801781428,0.6135338648302935,0.06665159172238319,0.440733092274607,0.15421686746987953,0.48521916411824667,0.48386263878130653,0.29572000356205075,0.04384362440628424
0.8749405154703292,0.10169489801781428,0.6127092668720784,0.06665159172238319,0.428444034542352,0.15421686746987953,0.48521916411824667,0.4777232693576613,0.2978539519836443,0.03607964925100475
0.8749405154703292,0.10169489801781428,0.6119176528321919,0.06665159172238319,0.4176129184333893,0.15421686746987953,0.48521916411824667,0.4722724273460137,0.3059512721093839,0.034892217756667884
0.8749405154703292,0.10169489801781428,0.6111260387923054,0.06665159172238319,0.40663131817269915,0.15421686746987953,0.48521916411824667,0.45557563760507214,0.29160526614623095,0.029411764705882346
0.8749405154703292,0.10169489801781428,0.6103014408340903,0.06665159172238319,0.3948412086333878,0.15421686746987953,0.48521916411824667,0.47485440514100474,0.31380134915951574,0.020094994519546952
0.8749405154703292,0.10169489801781428,0.6093449072025612,0.06665159172238319,0.3827796447799444,0.15421686746987953,0.48521916411824667,0.48374788421264026,0.3247857244911332,0.014340518816222128
0.8749405154703292,0.10169489801781428,0.6081904700610603,0.06665159172238319,0.38629595678253825,0.15421686746987953,0.48521916411824667,0.507502079926557,0.33299506979803306,0.007033248081841428
0.9992779646690773,0.9604518711098518,0.9278376225835254,0.4643576563297979,0.609903546256331,0.019277108433734938,0.6880733944954129,0.3460710904552888,0.17543712247568652,0.376872488125685
0.9992790123489481,0.9152540821603244,0.9179424470849455,0.4840126260915328,0.6019405356671527,0.020481927710843374,0.6865443425076454,0.35318587371259724,0.1920757062673494,0.3881074168797954
0.9992799495453446,0.9265535717705808,0.9129546350450113,0.4781028534355041,0.597793594716551,0.020481927710843374,0.6850152905198778,0.38247697736466135,0.21729274958586783,0.37130069419071976
0.9992808769369308,0.9152540821603244,0.9047488797535053,0.47583188894973755,0.5960360460744806,0.020481927710843374,0.6834862385321101,0.373239234587027,0.2149277492281312,0.3567774936061381
0.9992818196335866,0.9265535717705808,0.903059459546431,0.4432700547125434,0.5956327137553917,0.020481927710843374,0.6834862385321101,0.37628023065668303,0.2204371126297233,0.3806174643770552
0.9992826004312994,0.9152540821603244,0.9014504879206453,0.43095748946235685,0.5959685048209217,0.021686746987951804,0.6819571865443426,0.3753335054651864,0.22278810983981492,0.4390756302521008
0.9990786945706405,0.9265535717705808,0.8981520960877849,0.5009621011765639,0.5959951342158628,0.02289156626506024,0.680428134556575,0.37490317583268784,0.2228283688892944,0.4819145049324077
0.9978377719293463,0.9152540821603244,0.8931642840478511,0.5203171925171108,0.5957263491043233,0.024096385542168676,0.6773700305810398,0.39234587026996015,0.23895430619764,0.4898611618560467
0.997626821671072,0.9152540821603244,0.8897854436337003,0.5401693396789827,0.5955079417283847,0.025301204819277112,0.6727828746177371,0.3958745732564478,0.2486554243270995,0.43697478991596633
0.9974164092425233,0.9152540821603244,0.884797631593766,0.5247990877117826,0.5936294868621971,0.02771084337349397,0.6681957186544343,0.3940671887999541,0.24689606010501045,0.34672999634636464
0.9972055225959466,0.9265535717705808,0.8782008479280461,0.43870042490037087,0.5889785245550657,0.030120481927710843,0.6574923547400613,0.40221476317525895,0.2533473539849129,0.3130252100840336
0.9967396931804764,0.9152540821603244,0.8732130358881118,0.3494990615039105,0.5845303074533045,0.032530120481927716,0.6483180428134557,0.4042229681269186,0.2580486920075503,0.2889112166605773
0.9962347478323204,0.9265535717705808,0.8683056724294658,0.35846165947223696,0.5819031201511381,0.03493975903614458,0.6422018348623855,0.40729265283874116,0.26795066778604326,0.27347460723419803
0.995725372622962,0.9152540821603244,0.8649268320153181,0.331126891399533,0.579240066153465,0.03614457831325301,0.6422018348623855,0.4025016495969246,0.26179825358868947,0.22762148337595906
0.9952117318427627,0.9152540821603244,0.8566406281425238,0.2733689637128283,0.5752824747243012,0.03855421686746988,0.6452599388379205,0.38660814183664693,0.23816181556060398,0.19848374132261598
0.9946944757180565,0.9548021545533071,0.8500438444768008,0.2572399884583961,0.569874115300593,0.03975903614457831,0.6498470948012234,0.3831941934188255,0.23016667465283683,0.16413956887102665
0.994173052070614,0.9717513042229425,0.8384592487711471,0.23413881698118258,0.5633659309867051,0.03975903614457831,0.6559633027522936,0.3707146340763692,0.21718881997443987,0.12011326269638288
0.9936473511343866,0.9717513042229425,0.8301730448983529,0.18549957966754932,0.556353631256057,0.04096385542168675,0.6590214067278287,0.36853429727171017,0.21343203802029623,0.079923273657289
0.9931172315766177,0.9548022110504726,0.8201974208184848,0.1405254869624202,0.5490146358473521,0.04216867469879518,0.662079510703364,0.36819003356571134,0.2141488241403763,0.06951041286079647
0.9930945535282674,0.9491524379967614,0.810221796738614,0.12114857662370833,0.5409218969757442,0.04216867469879518,0.6651376146788992,0.37128840691970055,0.2092459720711596,0.07069784435513334
0.9931197425646667,0.9548022110504726,0.7970282294071738,0.12816000806200528,0.531756111483617,0.043373493975903614,0.6636085626911316,0.3775999081963451,0.21397553518826903,0.07955791012056997
0.9931105092231839,0.9265535152734152,0.7870526053273057,0.12994469054937793,0.5215621002757745,0.04457831325301205,0.662079510703364,0.37943598129500533,0.21349920936915603,0.08238947753014249
0.9931105092231839,0.9265535152734152,0.7771574298287254,0.12994469054937793,0.5100527701119754,0.04578313253012048,0.6590214067278287,0.3839400981151562,0.2144956208437728,0.0854950675922543
0.9931105092231839,0.8531071435411617,0.7721696177887916,0.12994469054937793,0.4974670428356981,0.04698795180722892,0.6559633027522936,0.38655076455231374,0.21738289484883275,0.08686518085495067
0.9931105092231839,0.8531071435411617,0.7588956018760604,0.12994469054937793,0.4850508617017323,0.04939759036144578,0.6529051987767585,0.3932352181771237,0.22203719104735012,0.07362075264888564
0.9931105092231839,0.9265535717705808,0.7506898465845544,0.12994469054937793,0.47354639772147544,0.051807228915662654,0.6529051987767585,0.4043664113377514,0.22733322524653746,0.06275118743149434
0.9931105092231839,0.8531071435411617,0.7522988182103405,0.12994469054937793,0.46228507776538363,0.054216867469879526,0.6574923547400613,0.40795249160857217,0.23177900582465302,0.058823529411764705
0.9931105092231839,0.8531071435411617,0.7522988182103405,0.12994469054937793,0.4505796409699284,0.057831325301204814,0.662079510703364,0.42358780158935083,0.23515113881692215,0.05918889294848374
0.9931105092231839,0.8531071435411617,0.7358068590460403,0.12994469054937793,0.4389377987430886,0.06265060240963856,0.6681957186544343,0.4275755228505035,0.24041172754863302,0.0559006211180124
0.9931105092231839,0.8531071435411617,0.7324280186318921,0.12994469054937793,0.428074310364314,0.06746987951807229,0.6743119266055047,0.4276329001348367,0.2335805982888591,0.05297771282426013
0.9931105092231839,0.949152381499596,0.7231603420673682,0.12994469054937793,0.4182710174084999,0.07349397590361445,0.6819571865443426,0.4361534268583068,0.24277541511127795,0.0448483741322616
0.9999998899948093,0.8361581633630228,0.8616284401824581,0.4596224941187974,0.8140535289194045,0.01807228915662651,0.801223241590214,0.17362366239205906,0.1416847230691574,0.3282791377420533
0.99999982470912,0.8813559523125502,0.884797631593766,0.46661007715084163,0.8086153513838193,0.016867469879518072,0.7966360856269113,0.2001319677539662,0.14713129110552883,0.3524844720496894
0.9999998899948093,0.8305085033036432,0.8781203993467583,0.4741316351709958,0.8031164280375681,0.016867469879518072,0.7905198776758412,0.19975901540580088,0.14980085992454492,0.33421629521373764
0.9999998237525536,0.8531073130326582,0.8765114277209722,0.4381257700345548,0.7976171413832568,0.016867469879518072,0.7828746177370032,0.2089967581834352,0.15850709817366135,0.29795396419437337
0.9999998899948093,0.7909605439049922,0.8764309791396845,0.4166125813764771,0.7938842324788372,0.01807228915662651,0.7767584097859328,0.21668531428407492,0.16048263598752058,0.30891487029594444
0.9999998899948093,0.7909605439049922,0.8615479916011668,0.40749689498517094,0.7935389921277475,0.01807228915662651,0.7721712538226301,0.19780818773847433,0.15290430752137504,0.32024113993423453
0.9999999569544906,0.7909605439049922,0.8714431670997471,0.4808322576686898,0.7917205483300768,0.019277108433734938,0.7737003058103976,0.20566887569211348,0.14687814045200845,0.34682133723054437
0.9999999593459079,0.7909605439049922,0.8597781228128052,0.46596745432650094,0.7853228574633294,0.020481927710843374,0.7767584097859328,0.19433686203631986,0.14130554408683174,0.3498355864084764
0.9999999593459079,0.7909605439049922,0.8531813391470853,0.4406782833007103,0.7768385886406896,0.021686746987951804,0.779816513761468,0.19255816622199273,0.14150421374404562,0.34417245158933135
0.9999999593459079,0.7909605439049922,0.8547098621915801,0.4596252458575108,0.7662768383339073,0.024096385542168676,0.7767584097859328,0.2008204951659638,0.1399387055971675,0.3496529046401169
0.9999999593459079,0.7909605439049922,0.8414358462788525,0.42515209944553395,0.7536231546584019,0.025301204819277112,0.7706422018348625,0.1993286857733024,0.14068809279535863,0.3409755206430398
0.9999998899948093,0.7909605439049922,0.833230090987346,0.43719288458884403,0.7402572991143906,0.02650602409638554,0.7645259938837922,0.19255816622199273,0.13270607983850866,0.3354950675922543
0.9999998899948093,0.7909605439049922,0.8365284828202064,0.44928801658090123,0.7268483005455609,0.02771084337349397,0.7553516819571866,0.2031155865392891,0.13560341860593847,0.33604311289733285
0.9999998196871438,0.7909605439049922,0.8282422789474122,0.3949055785564506,0.7138533119888585,0.02771084337349397,0.7492354740061163,0.20156639986229452,0.1301728229098497,0.29338691998538546
0.9999999593459079,0.8079096935746275,0.8183471034488319,0.3389457060447552,0.7005335621960566,0.028915662650602407,0.7415902140672784,0.2073328169377744,0.13455558932356262,0.26561929119473876
0.9999998192088606,0.8079096935746275,0.8002461726587455,0.3227355774166996,0.6876353030288859,0.03132530120481927,0.7324159021406729,0.20506641420661562,0.13459431677876846,0.24068322981366458
0.9999999617373252,0.8079096935746275,0.7952583606188117,0.3118638686658762,0.6759912429290199,0.032530120481927716,0.724770642201835,0.20985741744843217,0.1363396778532124,0.19574351479722324
0.9999999617373252,0.8079096935746275,0.7771574298287254,0.2645805508350209,0.6645172026382499,0.033734939759036145,0.717125382262997,0.19407866425682072,0.128143022898866,0.14322250639386191
0.9999999617373252,0.8079096935746275,0.7786859528732206,0.20884726111429705,0.6530749134326647,0.03493975903614458,0.7079510703363915,0.2009926270189632,0.12986497246084092,0.11518085495067591
0.9999998899948093,0.8079096935746275,0.7753071124590729,0.18862028121302793,0.6403691170717133,0.03614457831325301,0.7003058103975536,0.19886966749863733,0.11894536168708172,0.11782974059188893
0.9999998899948093,0.8079096935746275,0.7605045735018465,0.18736266761262152,0.626134797564435,0.03734939759036144,0.6926605504587157,0.19950081762630179,0.12387906444095384,0.13143953233467298
0.9999999139089812,0.8079096935746275,0.7522183696290528,0.1949434033133155,0.6124297901126307,0.03855421686746988,0.6850152905198778,0.19568522821814843,0.1204620776163842,0.1339057362075265
0.9999999139089812,0.8079096935746275,0.7454606888007538,0.1949434033133155,0.5992032350526387,0.03975903614457831,0.680428134556575,0.20658691224144365,0.1266431545065739,0.14203507489952505
0.9999999139089812,0.8474575964761132,0.7338760930950996,0.1949434033133155,0.5861943575635608,0.04216867469879518,0.6743119266055047,0.213041856728921,0.13182541313114535,0.15655827548410667
0.9999999139089812,0.8474575964761132,0.7190735541378737,0.1949434033133155,0.5739583806722618,0.04578313253012048,0.6712538226299695,0.22491895458587946,0.1435946211284305,0.1613993423456339
0.9999999139089812,0.8474575964761132,0.7123963218908624,0.1949434033133155,0.5626985378721109,0.050602409638554224,0.6727828746177371,0.2253779728605445,0.140738416607208,0.14404457435147972
0.9999999139089812,0.8474575964761132,0.7041905665993591,0.1949434033133155,0.5523500641601421,0.056626506024096385,0.6758409785932722,0.23762802306566833,0.14710722319551392,0.12531969309462915
0.9999999139089812,0.8474575964761132,0.6926059708937018,0.1949434033133155,0.5441827162227647,0.06265060240963856,0.680428134556575,0.2406977077774909,0.15503847474215063,0.11371940080379976
0.9999999139089812,0.8474575964761132,0.684319767020908,0.1949434033133155,0.5395161353862564,0.06867469879518073,0.6865443425076454,0.24038213271365869,0.15868541950695356,0.1105224698575082
0.9999999139089812,0.8474575964761132,0.6777229833551881,0.1949434033133155,0.5380960475479878,0.0746987951807229,0.691131498470948,0.23369767908884875,0.1560326982249479,0.08576909024479355
0.9999999139089812,0.898304932490689,0.6761140117294051,0.1949434033133155,0.5382454938309594,0.0783132530120482,0.6941896024464833,0.2220787790113894,0.14602876202766454,0.07499086591158201
0.9733824720653335,0.949152381499596,0.6261337216318186,0.14368512943938416,0.4533635411867344,0.10843373493975905,0.47706422018348627,0.2940872708494707,0.13170419838434308,0.10842162952137376
0.9733824720653335,0.9943501139519576,0.6216808926574577,0.16251828082875966,0.4409750388702115,0.1566265060240964,0.46941896024464835,0.2978167943311243,0.13253169689049163,0.18268176835951772
0.9733824720653335,0.9943501139519576,0.6162055622149101,0.16231132711109655,0.4281515542641222,0.11686746987951807,0.463302752293578,0.3290013483661819,0.13556512874909663,0.17035074899525027
0.9733824720653335,0.9943501139519576,0.6096747463858474,0.17734048954066037,0.4149779469505347,0.11927710843373496,0.4571865443425077,0.3342226812404969,0.13875937800643753,0.1658750456704421
0.9733824720653335,0.9943501139519576,0.6022533647619119,0.14085944490975144,0.4019677217444787,0.12289156626506023,0.4495412844036698,0.3530998077860975,0.15391909812727592,0.1508037997807819
0.9733824720653335,0.9943501139519576,0.5943042404447194,0.12788461629730455,0.3894370069736056,0.12650602409638556,0.44342507645259943,0.3708007000028689,0.1714989559997033,0.14970770917062476
0.9723597985267176,0.6949151364550613,0.5863551161275264,0.13111167256232367,0.3775014613824025,0.12891566265060242,0.4388379204892967,0.39946065352726856,0.19275573412486122,0.14395323346729993
0.9713371252272438,0.10169489801781428,0.5788677666669346,0.12538947679276244,0.36500637999144836,0.13253012048192772,0.43272171253822633,0.36121869351923575,0.15708205910159742,0.13865546218487396
0.970314451688628,0.39548015895816496,0.5724029186745292,0.12153568899876944,0.3526011642803887,0.13614457831325302,0.42660550458715607,0.41483776572854814,0.2082920076378418,0.1476982097186701
0.9692917781500126,0.3954801589581651,0.5670925078236246,0.11428024708847821,0.3410200728482402,0.13855421686746988,0.42201834862385323,0.41478038844421494,0.20713193437512376,0.1413956887102667
0.9682691048505383,0.10169489801781428,0.5631674215425209,0.11467376872227945,0.3292802350553491,0.14216867469879518,0.41590214067278286,0.4425509940614511,0.22810930594492693,0.1449579831932773
0.9672464313119229,0.1412429139136304,0.5606276598312183,0.11236848775628376,0.3191937745030218,0.14578313253012049,0.4097859327217126,0.4870183894196288,0.2662783856383718,0.1512605042016807
0.9662237580124486,0.39548015895816496,0.5591433835064317,0.11412861479323959,0.31048066662945184,0.1493975903614458,0.4021406727828747,0.4905470924061165,0.26212098238207104,0.1687979539641944
0.9652010844738332,0.39548015895816496,0.5583517694665452,0.10714141012530366,0.3020669725594537,0.15180722891566265,0.3960244648318043,0.4648994463092062,0.23190503415345828,0.17053343076360977
0.964178411174359,0.39548015895816496,0.5580219302832594,0.0985466279615752,0.29339039350452245,0.15421686746987953,0.38990825688073405,0.4575838425567318,0.217466476136339,0.16751918158567775
0.9631557376357436,0.10169489801781428,0.5579889463649303,0.08889641623385293,0.2842492119692731,0.15542168674698797,0.38226299694189614,0.5246578879421637,0.2751167785933881,0.1657837047862623
0.9621330640971277,0.10169489801781428,0.5580219302832594,0.08214822304470991,0.2746086699487038,0.15542168674698797,0.3746177370030582,0.49946926011991855,0.24935733210280672,0.15390938984289365
0.9611103907976539,0.10169489801781428,0.5579559624466022,0.08119001013390428,0.264852662738706,0.15421686746987953,0.3669724770642203,0.5010758240812463,0.24706825506120797,0.14020825721592983
0.9600877172590385,0.10169489801781428,0.5576591071816446,0.07760128361536404,0.2547376837817861,0.15180722891566265,0.3593272171253823,0.5225062397796713,0.2638372431653152,0.1349104859335038
0.9590650439595643,0.10169489801781428,0.5569004770600867,0.07555011429772053,0.24425239471577886,0.15060240963855423,0.3516819571865444,0.5476374903175834,0.2834215203436198,0.12915601023017903
0.9580423704209489,0.10169489801781428,0.5555811203269427,0.07106745090928156,0.2328847567356065,0.1493975903614458,0.34403669724770647,0.5550104713543909,0.28540384093211957,0.1273291925465838
0.9590650438798506,0.39548015895816496,0.5537340209005412,0.07473961627412205,0.22093705362898952,0.1493975903614458,0.3379204892966361,0.5693834810798405,0.293454556832103,0.10714285714285714
0.9590650438798506,0.10169489801781428,0.5513591787808818,0.07473961627412205,0.20972771480274122,0.15180722891566265,0.3302752293577982,0.6247525604613133,0.3375638155164066,0.04009864815491414
0.9590650438798506,0.10169489801781428,0.5484565939679649,0.07473961627412205,0.1994026509128225,0.1566265060240964,0.3241590214067278,0.6454370714634077,0.35162538254301967,0.025210084033613425
0.9597468261592138,0.10169489801781428,0.5448613468701478,0.07661958155284997,0.18876753267254276,0.163855421686747,0.3165137614678899,0.6404739363685917,0.34297909526975856,0.03206065034709536
0.9590650438798506,0.10169489801781428,0.5403095661408006,0.07473961627412205,0.17835590368288157,0.1710843373493976,0.308868501529052,0.687150357173595,0.3745859498980506,0.016806722689075612
0.9999998899948093,0.9943501139519576,0.7371575907258872,0.06001493951726768,0.4447761737724166,0.051807228915662654,0.2431192660550459,0.4939897294661044,0.2275305821086596,0.06859700401899889
0.9999998899948093,0.949152381499596,0.7329686330981549,0.062560260043202,0.4204713622587203,0.05301204819277108,0.24464831804281345,0.5173996614740225,0.233076266174456,0.08960540738034344
0.9999998899948093,0.949152381499596,0.7287137076337653,0.06761191430044369,0.4048995619360537,0.055421686746987955,0.2461773700305811,0.5354161287546261,0.24885868876713443,0.08750456704420899
0.9999998899948093,0.949152381499596,0.724392814332719,0.07999961922841722,0.3927980067710891,0.057831325301204814,0.24770642201834864,0.553805548383395,0.2655992329775878,0.08065400073072705
0.9999998899948093,0.949152381499596,0.7200059531950149,0.07744639509624741,0.38456774759345713,0.05903614457831326,0.24923547400611623,0.5722523452964972,0.2801436897987726,0.08357690902447935
0.9999998899948093,0.949152381499596,0.7154871563839968,0.08025249259355001,0.3781054979313222,0.060240963855421686,0.253822629969419,0.5886622486157731,0.2929594142833418,0.092802338326635
0.9999998899948093,0.949152381499596,0.7109353756546497,0.0776693089016416,0.37371344332445633,0.061445783132530116,0.2584097859327218,0.5956335886622487,0.29891906640139454,0.10641213006941906
0.9999998899948093,0.949152381499596,0.7063176270886458,0.07437021439825024,0.3676967304351625,0.06265060240963856,0.2614678899082569,0.595748343230915,0.3001975100215496,0.10385458531238582
0.9999840786617771,0.949152381499596,0.7016339106859846,0.06546941017302556,0.35816970054951514,0.06385542168674699,0.26452599388379205,0.5983590096680724,0.29944921681926817,0.08759590792838874
