acceso_agua_potable(%),esperanza_vida_total,mortalidad_infantil_c/1000nacimientos,tasa_bruta_cambio_natural_población,tasa_bruta_mortalidad_por_1000_habitantes,tasa_fertilidad,tasa_poblacion_urbana,índice_gini
0.9737145274131314,0.969534087807336,0.07261640798226164,0.6539719348317278,0.03488053011901253,0.061827579676725836,0.915998502480267,0.19012345679012344
0.9700355935545837,0.964578915321141,0.07926829268292683,0.6508800095136162,0.03508379661154756,0.06053607035836425,0.9175428197048638,0.23456790123456783
0.9664420291945492,0.9580280093224429,0.08592017738359202,0.6530205731953858,0.03255312877948634,0.06320792812663617,0.9198670951237014,0.24938271604938267
0.9630462799742647,0.9498183803304847,0.09312638580931264,0.6572521504736988,0.0318010427571067,0.07139407813387696,0.9242504601753345,0.26469135802469135
0.9162448269439469,0.940055010813194,0.09977827050997783,0.6648234034962539,0.031709572835465924,0.08621740244405088,0.9286338252269679,0.2691358024691358
0.9637637673301638,0.9293467990845525,0.10753880266075387,0.6756253220755539,0.027105586779547317,0.09752656819169206,0.9329859919508314,0.24691358024691357
0.9162448269439469,0.9183866294328846,0.11529933481152992,0.6821857533594957,0.028995965160123177,0.11159086098764612,0.9373225595108103,0.24691358024691357
0.9162448269439469,0.9077204106914143,0.12305986696230596,0.6910651286320212,0.027400323193723125,0.12252239080306124,0.9416435279069042,0.2439506172839506
0.8661229552675034,0.8979360446805382,0.13137472283813745,0.6982697110239029,0.02874188204445438,0.13436222415310414,0.9459488971391132,0.20592592592592593
0.8600946303466138,0.8895374472463096,0.13968957871396892,0.7103302017679469,0.027725549581779182,0.14997674586995516,0.9502386672074374,0.20592592592592593
0.8107085454418795,0.882818569298927,0.14855875831485588,0.7261465889721329,0.02705477015641357,0.17056890463300253,0.954512838111877,0.20592592592592593
0.8107085454418798,0.8780313687614165,0.15742793791574278,0.7487612478693463,0.025703047981055563,0.19749231360491928,0.958755810688547,0.20543209876543211
0.7536503026607595,0.8834694606000795,0.2039911308203991,0.7119851746145003,0.0213633083654325,0.11615256937250054,0.7296196923844882,0.032098765432098775
0.7383287690124667,0.8738530665378879,0.22117516629711753,0.7061184445237245,0.022298334231093675,0.11034934108656666,0.7264842604436401,0.03703703703703709
0.7231051690309134,0.8654544691036596,0.2400221729490022,0.7036310302453719,0.02291829703332554,0.10877892145395404,0.7233488285027923,0.0
0.7079857045832056,0.8583786507653219,0.26053215077605324,0.7042058112339953,0.025032268555689935,0.11373553231070863,0.720228995725829,0.27654320987654324
0.6929635444264652,0.8522686711319207,0.2810421286031042,0.7083977484441273,0.026810850365371522,0.12312978310998232,0.7170935637849811,0.11555555555555559
0.7232066979427622,0.8465576248766453,0.30210643015521066,0.7126689657906211,0.029392334820566496,0.13304439728636833,0.713958131844133,0.11555555555555559
0.723206697942762,0.840594620698343,0.3209534368070953,0.7158699012962302,0.03255312877948634,0.14435801891521574,0.7154088540854209,0.11555555555555559
0.7232066979427622,0.8341277006739871,0.33758314855875826,0.7224204225631268,0.03601882247720875,0.1610787131415077,0.7202445948897138,0.11555555555555559
0.7232066979427622,0.8272828437650908,0.35033259423503327,0.7318349387560945,0.038671450204790986,0.1803533235303947,0.7250491373662371,0.11555555555555559
0.7267536618773819,0.8206269552984649,0.35920177383592017,0.742963887897887,0.04101917819357068,0.20091512660272484,0.72988487817053,0.23209876543209884
0.6916303402888333,0.8150628844982886,0.3641906873614191,0.7518036231022316,0.0454503877308345,0.2217816005525293,0.7347050198109379,0.137283950617284
0.6202122030194739,0.8112625191593001,0.36585365853658536,0.7627541919372101,0.04815383208155051,0.23647110918022932,0.7395251614513461,0.1481481481481482
0.9814084959004927,0.9329581959812707,0.14079822616407983,0.7564415110793989,0.007388737003648636,0.15585781283070996,0.41457897856674875,0.1585185185185185
0.9795949084759574,0.925609423226321,0.14966740576496673,0.7585027946248066,0.009868588212576093,0.16317381278615115,0.4025988207032103,0.1585185185185185
0.9777291015900813,0.9177357381317317,0.15909090909090906,0.7665893685337137,0.009807608264815582,0.1739688812396262,0.3906966586590958,0.1679012345679013
0.9758132727518813,0.9094211266718455,0.16906873614190687,0.7703849050620366,0.014950250525952044,0.18797343737815955,0.37895048825382954,0.1585185185185185
0.9738492866166149,0.9007495748210046,0.18015521064301554,0.7780453482379989,0.01585478641773297,0.20116479519656008,0.36739150781518104,0.16148148148148148
0.9718378007764636,0.8918470615407224,0.19179600886917958,0.7855373211241923,0.016789812283394143,0.21389023493633666,0.3559885190153807,0.16148148148148148
0.9697801824788139,0.8827135868309988,0.2039911308203991,0.7951500376580647,0.013750978219995325,0.22581542626073595,0.34475712101831335,0.16148148148148148
0.9676782349520474,0.8734751296533476,0.21729490022172948,0.8043564434930828,0.013049708820749434,0.23922275507134985,0.3337129129878638,0.19506172839506175
0.9655338675482124,0.8641946794885251,0.23059866962305986,0.8148808815951163,0.01320215869015072,0.254011407055888,0.3228714940879169,0.16148148148148148
0.9634068211499176,0.854851239842946,0.24445676274944567,0.8210746422483846,0.014309961074466679,0.2662547761476679,0.31218606682681804,0.16148148148148148
0.9612603049291004,0.8452768387679257,0.25942350332594233,0.8270206524755221,0.014797800656550772,0.2776125388497144,0.301687829532337,0.16148148148148148
0.9590955391830818,0.8353245008083647,0.27605321507760533,0.8306774487652118,0.01635278932444381,0.286319748465506,0.2913923813683586,0.16148148148148148
0.9569961976790253,0.8246372855733091,0.2932372505543237,0.8342549649185396,0.017419938410252758,0.29626262963829386,0.2834992044426418,0.19999999999999996
0.9612585460978675,0.8127532702038758,0.31152993348115304,0.8397946644468227,0.015458416757289636,0.3083295736835656,0.27744672885533334,0.16148148148148148
0.9612585460978675,0.7995044827513802,0.3309312638580931,0.8360189479525904,0.02408707936540201,0.32069158061246095,0.2714566499235641,0.16148148148148148
0.9612585460978675,0.784869926722237,0.35144124168514407,0.8296864470606888,0.03477889687274502,0.33436083169022723,0.2655289676473341,0.16148148148148148
0.9612585460978675,0.7690175740651308,0.37250554323725055,0.8181313671859515,0.044078338906222994,0.33610572692132035,0.25969488035441296,0.16148148148148148
0.9612585460978675,0.7523043651710162,0.3941241685144124,0.8229179054187972,0.04426127874950454,0.35019536254163464,0.2539075905531463,0.18765432098765422
0.9612585460978675,0.7352552123795324,0.4157427937915743,0.8270503825266579,0.04899738802557092,0.3736848188127305,0.24821389573518854,0.16148148148148148
0.9612585460978675,0.7184160245239042,0.4379157427937916,0.8250485590835215,0.052869614708363405,0.384525142309706,0.2425669984088853,0.19950617283950614
0.9612585460978675,0.7022487244630145,0.46008869179600886,0.8310738494470209,0.05521734269714308,0.40873324867159044,0.23701369606589084,0.19950617283950614
0.9612585460978675,0.6869842736263041,0.4822616407982262,0.8221944741744955,0.07545252202900612,0.43865184529180457,0.23150719121455088,0.05679012345679013
0.9612585460978675,0.6726856614945302,0.5038802660753879,0.8455523843501009,0.06691532934253452,0.47193254352838954,0.22454996412192302,0.21679012345679008
0.5673321298162872,0.673630503705881,0.35144124168514407,0.9072026003884726,0.059150549327696075,0.6228103521260123,0.5637849811250115,0.42666666666666664
0.5650659497969506,0.6644340395154007,0.35920177383592017,0.9101260554168152,0.06084782454036364,0.6329445576980919,0.5558450067076404,0.5199999999999999
0.5627365907378934,0.6547336594788669,0.36751662971175164,0.9084611725532167,0.06297195938735478,0.6385613352048036,0.5479518297819237,0.42913580246913574
0.5603414461170002,0.6449073004808195,0.376940133037694,0.9094026241725135,0.06509609423434594,0.6448783822923282,0.5400898511839765,0.3792592592592592
0.5578775941624383,0.635437881873727,0.3858093126385809,0.9101161453997699,0.06614291667090137,0.651618459601867,0.5322434717499143,0.32839506172839505
0.5553508061289278,0.6268083230100572,0.39523281596452325,0.9073908907123319,0.06737267895073835,0.6525831578830109,0.5244438898075063,0.48543209876543203
0.5530969956345269,0.6193125748000081,0.405210643015521,0.9080746818884528,0.06793166180520971,0.6591722922166896,0.5184226125479674,0.48543209876543203
0.5509979536489145,0.6134965460768049,0.4146341463414634,0.909640464581599,0.06934436392832824,0.6684139290846507,0.5134776775964807,0.48543209876543203
0.5555329591383616,0.6098641526865012,0.42461197339246115,0.9137531216553691,0.07075706605144674,0.6833577014336799,0.5085171434811093,0.3911111111111111
0.5555329591383616,0.6082054296932411,0.4345898004434589,0.9149026836326157,0.07336904048052198,0.6972345687263979,0.5035878076935076,0.5037037037037037
0.5396569298537943,0.6080794507317278,0.4445676274944568,0.916944147143933,0.07576758509243545,0.7120339426750883,0.49868967023367533,0.46222222222222226
0.5437408533252028,0.6088563209943938,0.4545454545454546,0.9177468585245965,0.07913164554389032,0.7200738840802505,0.4937915327738432,0.48691358024691345
0.525621275155498,0.6095492052827176,0.46507760532150766,0.9206009434336226,0.08182492656997958,0.7273784658401007,0.488908994477896,0.5120987654320988
0.525621275155498,0.608940306968736,0.4761640798226163,0.9304118603083996,0.08468082079009687,0.741195596475398,0.4840576545097182,0.5120987654320988
0.525621275155498,0.6061687698154408,0.487250554323725,0.9206802235699845,0.08747573506245362,0.754130184139291,0.47920631454154056,0.6064197530864197
0.5134538459139365,0.6005837025216787,0.49889135254988914,0.9188171403654813,0.09093126543554927,0.7666003854337244,0.47438617290113244,0.6533333333333333
0.5031106301972723,0.5919751401515945,0.5110864745011087,0.9192135410472905,0.09472218552132775,0.7765851797391082,0.4653386578479393,0.6533333333333333
0.5067503872431075,0.5803430827051881,0.5227272727272727,0.918628850041622,0.09765938633845903,0.7855342601566243,0.4534520949677097,0.6533333333333333
0.8527756343054751,0.7863606777668128,0.21895787139689582,0.7623379712213104,0.02440214242883132,0.2542328086533213,0.36302374192743264,0.3851851851851851
0.8406146177800184,0.767547819514141,0.23281596452328163,0.7711182463233835,0.0256928846564288,0.2767451737236686,0.3455838767042086,0.7446913580246914
0.8282040129971293,0.7482310454154153,0.2472283813747228,0.7793138304197882,0.027298689947455615,0.2982837895041719,0.32858078806975943,0.7451851851851851
0.8143747834889135,0.7288302853423476,0.2621951219512195,0.7858048915844135,0.0327970485705284,0.32364151321725765,0.31201447602408505,0.7392592592592593
0.7945202222965664,0.7097234761794777,0.2777161862527716,0.7997978356522772,0.031303039850395856,0.3503993583531063,0.29586934140330073,0.3950617283950617
0.7945202222965664,0.6911415793562472,0.2937915742793792,0.8091528917429738,0.03443334383543545,0.3847057447448452,0.2801765825351761,0.3669135802469135
0.8488673254270331,0.6732315703277549,0.31042128603104213,0.8171700955325643,0.037777077637636824,0.41749184016754115,0.2649517985835959,0.36691358024691356
0.8467805053920333,0.6560564385747578,0.32705099778270513,0.8281404844016331,0.0411411380890917,0.45650725751651466,0.25021058871244495,0.36691358024691356
0.6037001769700919,0.6396371805908412,0.34478935698447893,0.8374459904071034,0.044860914902482896,0.4921179638850829,0.23587495710229928,0.3338271604938271
0.6047736384134466,0.6237218384529781,0.36252771618625274,0.8449776033614776,0.04962751415242954,0.5257542971404383,0.22202289957258292,0.3338271604938271
0.4945597722525775,0.6080374577445564,0.3808203991130821,0.8524497562135807,0.05255455164493408,0.554421348126859,0.20863881695941094,0.35802469135802467
0.39971557718569967,0.5923530770361347,0.3991130820399113,0.8581381059975421,0.05648775827548708,0.5816651628067597,0.19570711009889868,0.35802469135802467
0.39971557718569967,0.5765847103533708,0.41851441241685144,0.863142664605383,0.06102060105901842,0.6072802136595039,0.18321217982716126,0.4301234567901234
0.4364979628980915,0.5607323576962646,0.43847006651884696,0.8673742418836959,0.06506560426046568,0.6285457674698394,0.17115402614419867,0.35456790123456783
0.8199914042900984,0.8218027589392569,0.18237250554323725,0.8022356998454037,0.034687426951104244,0.3436878265325447,0.9165132748884659,0.8197530864197531
0.8108790099656475,0.8103386734415352,0.1951219512195122,0.8031969714987909,0.03705548158913745,0.3541246142877831,0.9093532586653355,0.7333333333333332
0.8016332791191092,0.7986646230079573,0.20842572062084258,0.804931224481706,0.03960647607045217,0.36632217135091183,0.9021308457866657,0.8162962962962963
0.7922623506866426,0.7866966216641817,0.22283813747228381,0.8063483569191738,0.0421371439025134,0.37756032149182905,0.8948772345802265,0.8395061728395061
0.7827166469371096,0.7743926764230371,0.23780487804878048,0.8076465691520989,0.045684144197249796,0.3898538192471789,0.8874364334071692,0.7925925925925925
0.7728407982023602,0.7617527872845231,0.25332594235033257,0.8123538272485827,0.04761517587633267,0.40386854036471387,0.87934046735095,0.8962962962962964
0.792066416982174,0.7487979507422258,0.2688470066518847,0.817378205890514,0.049302287764373495,0.4177740923926968,0.8711821046391912,0.8098765432098765
0.792066416982174,0.7355491632897304,0.28492239467849223,0.8188547984302532,0.050969073003160795,0.42588463166571977,0.8629925435996628,0.8301234567901234
0.792066416982174,0.7221534003821359,0.3004434589800444,0.8213323026915605,0.05272732816358888,0.4356236562733238,0.854771784232365,0.8123456790123458
0.792066416982174,0.7086316585130281,0.31651884700665184,0.8268125421175724,0.05471933979043225,0.45199191814546225,0.8465042273734127,0.8301234567901234
0.792066416982174,0.6950679236567492,0.3320399113082039,0.8310837594640662,0.05573567225310744,0.4621940759059364,0.8382054721866907,0.8301234567901234
0.6751192583655345,0.6815251852940556,0.34756097560975613,0.8371685099298369,0.05638612502921955,0.47392961378649645,0.8298599195083143,0.8301234567901234
0.5610857264527088,0.6680454364121189,0.36252771618625274,0.8448884132080706,0.05686380128667691,0.4876296382938431,0.821498767666053,0.7451851851851853
0.5052331578498218,0.6546496735045246,0.3780487804878049,0.8476632179807349,0.06148811399184902,0.5045055921309138,0.8131064174960221,0.6809876543209876
0.5052331578498218,0.6414218825456146,0.39356984478935697,0.8505470329408966,0.0648115211447969,0.5180115073132151,0.7981000218388294,0.5674074074074074
0.5052331578498218,0.6283620635353893,0.40909090909090906,0.8522317358385856,0.06894799426788492,0.5290917521638874,0.7824696596262439,0.5674074074074074
0.9144786986975404,0.9827198857790747,0.0,0.6546953660760295,0.03224822904068379,0.08168410030188597,0.5619754781143731,0.27555555555555555
0.9521289326965372,0.9686732315703275,0.0033259423503326016,0.6429420858603876,0.03337635807425325,0.07802763203333002,0.5571085389823105,0.28592592592592597
0.36368467116368247,0.7518634388057193,0.2361419068736142,0.8854996630594203,0.037319728029432994,0.5262218861745146,0.3929585374223941,0.3106172839506172
0.37086032991295886,0.7433808553971484,0.2433481152993348,0.8921096444285883,0.036679438577947615,0.5403830943867036,0.3831778616666146,0.3106172839506172
0.37809925260088945,0.7349192684821633,0.25055432372505543,0.8975205137352835,0.03727907473092597,0.5540775490425426,0.37347518173025923,0.5432098765432098
0.38540556956059807,0.7263946920864213,0.25776053215077604,0.9004935188488523,0.04036872541745855,0.5669957056444876,0.3638816959410975,0.3106172839506172
0.392766427967484,0.7177021437419948,0.2660753880266076,0.9092044238316088,0.042401390342808945,0.5894839811070638,0.3543818051352447,0.3106172839506172
0.40016969613847736,0.7085686690322712,0.2738359201773836,0.91703333729734,0.0456638175479963,0.6109522775122815,0.344959910148816,0.3772839506172839
0.40762375322377903,0.6987213135406385,0.2827050997782705,0.9224937566892614,0.048977061376317424,0.6272209782887188,0.3356628084734658,0.24691358024691346
0.415120836838971,0.6879501123312404,0.291019955654102,0.9264181234391722,0.05252406167105382,0.6414566832648242,0.3264905001091941,0.4385185185185184
0.4226579745225633,0.676129086442564,0.3004434589800444,0.9306596107345304,0.054536399947150704,0.6548374160344885,0.31745858421988576,0.4385185185185184
0.43022267851537005,0.6632582358746089,0.31097560975609756,0.9320271930867721,0.05790046039860558,0.665413032338558,0.308551461641656,0.41283950617283943
0.437807434013246,0.6492955676402039,0.3209534368070953,0.9318884528481388,0.06211824011870763,0.6747004812351703,0.2997691323745047,0.43308641975308637
0.4454091936438774,0.6341990887521782,0.33314855875831484,0.9315118722004201,0.0657363836858313,0.6824946529425526,0.29112719558231676,0.3580246913580246
0.4530203874188122,0.6182627501207296,0.3464523281596452,0.9309767312799777,0.06993383675667984,0.6906457128852946,0.28262565126509215,0.43308641975308637
0.4606255341423436,0.6019484746047408,0.36141906873614194,0.9275875054505093,0.07614362810362524,0.6989741725985587,0.2742333010950613,0.39604938271604934
0.4677358898803408,0.5856132025951666,0.37638580931263854,0.9254865818369207,0.08053418434238208,0.707386597823302,0.2639846504227373,0.4439506172839505
0.4742987544936767,0.5698028429252313,0.3913525498891352,0.919669401831371,0.08494506723039241,0.7090684144860698,0.251474120987115,0.4439506172839505
0.48096129969416396,0.5549373254666468,0.405210643015521,0.9151008839735204,0.08979297307735307,0.7136982143056068,0.2393067731569588,0.5723456790123456
0.4876993206709567,0.541373590610368,0.41740576496674053,0.9127918500019818,0.0944579390810322,0.7227091200748589,0.22743580944061392,0.4444444444444444
0.49451365992112056,0.5293635962794212,0.42904656319290463,0.9088278431838902,0.09854359558098644,0.7308572558455593,0.2159236264936199,0.4898765432098765
0.5013809170512065,0.5190543179289058,0.43847006651884696,0.9099674951440915,0.1009218135436464,0.7436835098976263,0.20472342682432215,0.45777777777777773
0.4991600849233396,0.5105717345203349,0.44733924611973397,0.911285527411107,0.10339150142794712,0.7559607158373159,0.19386640876049044,0.45777777777777773
0.49274305645215744,0.5038318600793665,0.45509977827050996,0.9087683830816188,0.10750764790178163,0.7652324299034189,0.18329017564658534,0.45777777777777773
0.49274305645215744,0.4984987507086316,0.46286031042128606,0.9075791810361913,0.11065827853607471,0.7756523688578463,0.17305712413814622,0.6074074074074074
0.49274305645215744,0.4942784554979318,0.4700665188470067,0.9052404170135171,0.11542487778602137,0.7844666588688746,0.16315165507128815,0.45777777777777773
0.49274305645215744,0.49100300249858253,0.4767184035476718,0.9079854917350456,0.11504883477483152,0.7921892579843822,0.1558512463731944,0.45777777777777773
0.49274305645215744,0.48865139521699863,0.4822616407982262,0.9064395290759899,0.1169798664539144,0.7970826510265238,0.15154587714098522,0.45777777777777773
0.49274305645215744,0.48728662313393656,0.48614190687361425,0.9051314068260197,0.11872795828971575,0.8011155020107165,0.14731850372820013,0.5629629629629629
0.49274305645215744,0.486866693262225,0.4878048780487805,0.9046656360248939,0.120191477035968,0.8074361695017211,0.14315352697095435,0.45777777777777773
0.49274305645215744,0.487160644172423,0.48891352549889133,0.9076782812066435,0.11969347412925715,0.8140578874667203,0.1390509468692478,0.45777777777777773
0.49274305645215744,0.4878955214479179,0.4894678492239468,0.9093035240020612,0.12037441687924955,0.8191462253116334,0.1349951642591957,0.45777777777777773
0.49274305645215744,0.48884036365926886,0.49057649667405767,0.9101855155190866,0.12132976939416423,0.8241898650981966,0.13101737746856768,0.45777777777777773
0.5508651930662112,0.750498666722657,0.15742793791574278,0.8931204661672016,0.024605408921366353,0.5690125488754469,0.1293482669328924,0.2972839506172839
0.5494568493520511,0.7435278308522475,0.1646341463414634,0.9023367820192649,0.02247111074974846,0.5822002862903676,0.12401335288428539,0.2972839506172839
0.5415450240831288,0.73645201251391,0.17239467849223944,0.9062215087009948,0.025479454839267016,0.5973395604273191,0.11880323214675692,0.2972839506172839
0.5336784990124519,0.7291242362525456,0.18015521064301554,0.9160225155587267,0.02673970709298426,0.6114548173645691,0.11371790472030696,0.3516049382716049
0.5258578216132912,0.7213555336258843,0.18957871396895787,0.9254073017005588,0.030886343540699024,0.6260990709487685,0.10875737060493557,0.408395061728395
0.5180835548404881,0.7128519537237279,0.19955654101995568,0.9399651167400007,0.034677263626477495,0.6412118882910582,0.10392162980064265,0.408395061728395
0.5103561657630291,0.7032355596615363,0.2106430155210643,0.9477940302057318,0.03716727816003171,0.6550564504450312,0.0992106823074283,0.4572839506172839
0.5026760698862835,0.6923803724777962,0.2245011086474501,0.9543941015578545,0.04102934151819744,0.6681791598435985,0.09462452812529246,0.32839506172839505
0.4950355427806515,0.6802024061981646,0.23946784922394676,0.9599833511713638,0.045572347626355536,0.6824102696922102,0.09013196892646555,0.4572839506172839
0.48744741230045857,0.6667016608226424,0.2555432372505543,0.9669302731200696,0.050338946876302165,0.6987307700876696,0.08577980220260192,0.4572839506172839
0.479899605942186,0.6520671047934994,0.2727272727272727,0.9735105244381019,0.054851463010580026,0.719865710880148,0.0815212304620472,0.4498765432098765
0.4723967601864241,0.6365296995401766,0.29212860310421285,0.969625797756372,0.058733853017999244,0.7406472445944592,0.07737185286868623,0.37580246913580245
0.464943442221251,0.6204253889600435,0.3120842572062084,0.9645221389780789,0.06275852957019301,0.7553756029364258,0.07334726858640375,0.37185185185185177
0.45752318340145054,0.6041111134440547,0.3337028824833703,0.9586554088873032,0.06839917473804032,0.765613686239125,0.06938508095966056,0.2523456790123456
0.45014895640894176,0.5877128519537236,0.3558758314855876,0.9523129979783564,0.0734300204282825,0.7754187135870958,0.06553208748011108,0.19999999999999996
0.44281266038723416,0.57104163604678,0.3780487804878049,0.9441372339160422,0.07825759962598966,0.7822037674475599,0.06175708981998565,0.2523456790123456
0.4355188948609116,0.5537825183194405,0.39966740576496673,0.9316407024220081,0.08362383502891466,0.7876022067751676,0.0580756871431691,0.2819753086419753
0.42826369679769033,0.535788523316606,0.41851441241685144,0.9174991080984658,0.08987427967436709,0.793051610244071,0.054472280285776664,0.2819753086419753
0.4210473569764181,0.5173116089613032,0.4362527716186253,0.9056566377294168,0.09512871850639781,0.7976809923247448,0.05094686924780831,0.2819753086419753
0.41387020350650333,0.4988346946060007,0.45288248337028825,0.8884132080707178,0.10341182807720062,0.8018945849903643,0.04749945402926403,0.2819753086419753
0.40673670094819553,0.48121863648770646,0.46840354767184034,0.8785031910254885,0.10941835293161098,0.8050302721429449,0.04414563379402864,0.2819753086419753
0.42108737061794377,0.46542927331135675,0.48281596452328157,0.8732905220596978,0.1100078257599626,0.8086271430003676,0.040869809378217326,0.2819753086419753
0.42108737061794377,0.4521804858588614,0.49611973392461195,0.8600110992190906,0.11692904983078065,0.8170658857734854,0.03765638161794528,0.41975308641975295
0.42108737061794377,0.4420601759506161,0.5072062084257206,0.8554624013953303,0.12688910796499753,0.8285414508349208,0.03434935887436434,0.38024691358024687
0.42108737061794377,0.43532030150964773,0.5149667405764966,0.8655507987473737,0.1367780228268271,0.8401041840724527,0.031135931114092283,0.371358024691358
0.42108737061794377,0.4322338169525688,0.5199556541019955,0.8697328259404605,0.13905460754321955,0.8484877853156435,0.02800049917324432,0.3802469135802468
0.42108737061794377,0.4328217187729648,0.5221729490022173,0.8153664724303324,0.14021322655066926,0.854979725740512,0.02492746388793561,0.3802469135802468
