id,Iso2,acceso_agua_potable(%),acceso_servicios_sanitarios(%),camas_hospitales_c/1000personas,cambio_de_la_población,cambio_natural_población,capacidad_estadística,año,densidad_población_por_kilómetro_cuadrado),duración_educ_obligatoria,emisiones_co2,esperanza_vida_mujeres,esperanza_vida_total,esperanza_vida_varones,estabilidad_política,estado_civil_casado_porcentaje,gasto_púb_educacion_pje,pais_id,inversion_salud_percapita,mediana_edad_población,migración_neta_total,mortalidad_infantil_c/1000nacimientos,pib_pc_prec_inter,pib_pc_usd_actuales,pib_ppa_prec_inter,población_femenina_edad_reproductiva_(15-49 años),población_hombres_pje,población_mujeres_pje,población_total_por_sexo_ambos,población_total_por_sexo_fem,población_total_por_sexo_masc,porcentaje_de_bosque,prevalencia_anticonceptivos_porcentaje,proporción_sexos_población_total,tasa_bruta_cambio_natural_población,tasa_bruta_migración_neta,tasa_bruta_mortalidad_por_1000_habitantes,tasa_bruta_variación_total_población,tasa_desempleo,tasa_fertilidad,tasa_mortalidad_infantil_ambos,tasa_mortalidad_infantil_fem,tasa_mortalidad_infantil_masc,tasa_mortalidad_menores_cinco_años_ambos,tasa_mortalidad_menores_cinco_años_fem,tasa_mortalidad_menores_cinco_años_masc,tasa_mortalidad_suicidio_c/100.000,tasa_poblacion_urbana,total_muertes_por_sexo_ambos,total_muertes_por_sexo_fem,total_muertes_por_sexo_masc,índice_gini
1701,EC,,,1.6000000238,215320.0,257159.0,,1993,44.8253704300209,,1.54632685791856,72.78,70.189,67.73,,58.4106809994955,,66.0,,19.8510712593416,-41843.0,36.8,5293.40061616852,1727.75500331884,58023399118.1066,2791880.0,50.2576937743695,49.7423062256305,11132829.0,5553499.0,5579330.0,51.8772467851467,35.7,100.465130181891,23.054,-3.751,5.468,1.934,4.55999994277954,3.523525,36.90543,33.32577,40.36834,46.407072849498,41.5234344591949,51.113141277493,,56.74,60990.0,26303.0,34687.0,
1702,EC,,,,221894.0,256619.0,,1992,43.9451683040747,,1.57239585816933,72.308,69.777,67.372,,58.4324724867174,,66.0,,19.6705790530072,-34721.0,38.7,5186.86427545376,1688.50475223376,55583117054.9825,2729525.0,50.2646150928913,49.7353849071087,10914222.0,5443760.0,5470463.0,52.202961999711,34.5,100.490524976351,23.474,-3.176,5.498,2.033,4.52699995040894,3.59116,38.82331,35.15219,42.3792,48.962621183001,43.9186540019829,53.827560612485,,56.226,60110.0,25849.0,34261.0,
1703,EC,,,,233992.0,255374.0,,1991,43.0273755838299,,1.50298745015028,71.817,69.347,67.001,,58.4476013201265,,66.0,,19.4814245127473,-21384.0,40.5,5081.83806388098,1622.20808790909,53219427159.88,2663420.0,50.2707191689912,49.7292808310088,10686279.0,5329378.0,5356902.0,52.5286772142754,33.3,100.516458066632,23.872,-1.999,5.627,2.19,4.36999988555908,3.66484,40.83676,37.04078,44.51895,51.9672907102242,46.717006813202,57.036421618342,,55.709,60197.0,25926.0,34271.0,
1704,EC,,,1.6440999508,238891.0,254044.0,,1990,42.075364390401,,1.50719421331255,71.304,68.899,66.613,,58.455530856419,,66.0,,19.2833602407891,-15159.0,42.3,4824.61712875074,1489.52994603816,49360324945.667,2593811.0,50.2760208235204,49.7239791764796,10449838.0,5210778.0,5239060.0,52.8543924288398,32.1,100.542750046154,24.291,-1.449,5.678,2.286,,3.744423,42.54703,38.70292,46.28398,54.0094436967772,48.640921894857,59.200658097342,,55.09,59381.0,25591.0,33789.0,
1705,EG,99.44017596,97.32547363,,1852830.0,1848355.0,82.2222666666667,2020,107.956335325732,12.0,,74.53,72.15,69.883,-1.16615056991577,71.256638892256,2.48000001907349,67.0,,23.8099294070904,4476.0,16.6,12605.9757372681,3569.20684121108,1290025001305.81,26934171.0,50.5234412712605,49.4765587287395,107465134.0,53107733.0,54357402.0,0.0451855944547692,43.9,102.353082952657,17.2,0.042,5.851,1.724,9.16699981689453,2.960197,16.44706,15.40683,17.4345,19.4905300087792,18.2142657519591,20.702517281555,,42.783,628726.0,289539.0,339187.0,
1706,EG,99.38324098,97.01897183,,1840096.0,1899816.0,85.5556,2019,106.101432517957,12.0,2.48405991083232,74.35,71.99,69.742,-1.11419188976288,71.1645528736759,2.60999989509583,67.0,149.84031677,23.669846319144,-59715.0,17.2,12259.716567935,3019.09228346646,1230729358560.32,26490061.0,50.5265177111274,49.4734822888726,105618671.0,52189268.0,53429404.0,0.0451855944547692,43.6,102.376228024277,17.987,-0.565,5.581,1.742,7.84000015258789,3.000871,17.00658,15.93092,18.02833,20.1806711888934,18.85649011798,21.43900551307,3.0,42.73,589548.0,273820.0,315728.0,
1707,EG,99.32633211,96.71394067,,1915715.0,1976764.0,86.6666666666667,2018,104.214943492893,12.0,2.51880645114074,74.162,71.825,69.599,-1.18004941940308,71.0163614477998,,67.0,125.54537201,23.5302813896682,-61050.0,17.8,11637.8785143941,2537.12518504712,1145441923025.07,26060389.0,50.5300283564099,49.4699716435901,103740766.0,51250007.0,52490759.0,0.0451855944547692,43.3,102.420978205915,19.051,-0.588,5.511,1.847,9.81999969482422,3.098273,17.61371,16.50271,18.66971,20.9232797843794,19.550674007776,22.228422092301,3.0,42.704,571875.0,260959.0,310916.0,
1708,EG,99.26951418,96.41046078,1.43,1987045.0,2010332.0,83.3333333333333,2017,102.254644130795,12.0,2.51164963246569,73.967,71.656,69.453,-1.42452728748322,70.8063188375115,,67.0,113.97537994,23.3911111297444,-23281.0,18.5,11014.4864791744,2444.29038718448,1062265603571.56,25628737.0,50.5334572619835,49.4665427380165,101789386.0,50273865.0,51515521.0,0.0451855944547692,42.9,102.469785269839,19.749,-0.229,5.482,1.952,11.7399997711182,3.151264,18.23495,17.10911,19.30626,21.7150949788471,20.32012448536,23.0427373882269,3.0,42.705,558084.0,252329.0,305754.0,31.5
1709,EG,99.18797298,96.10856641,1.43,2023667.0,2019521.0,87.7777666666667,2016,100.240122055352,12.0,2.44824951456185,73.766,71.482,69.302,-1.43769657611847,70.5581464867678,4.05000019073486,67.0,153.48695374,23.2513901851735,4132.0,19.1,11192.3730101321,3519.8732398108,1057086848346.43,25193018.0,50.5359980935777,49.4640019064223,99784030.0,49274300.0,50509730.0,0.0451855944547692,42.6,102.507249215108,20.251,0.041,5.662,2.028,12.4099998474121,3.202554,18.86973,17.72244,19.96384,22.5034082415715,21.076559938554,23.863652894648,3.2,42.732,564595.0,255192.0,309403.0,
1710,EG,99.10671754,95.80833413,1.56,2096795.0,2175950.0,91.1111333333333,2015,98.1704741574162,12.0,2.44779055994331,73.563,71.302,69.144,-1.49664568901062,70.2178905222774,3.9308500289917,67.0,183.43261719,23.1430477830049,-79150.0,19.8,11512.4021442637,3562.93265798423,1064235799328.8,24774168.0,50.5369859500521,49.4630140499479,97723799.0,48251206.0,49472593.0,0.0486413179968858,42.2,102.531309813596,22.255,-0.81,5.823,2.146,13.0500001907349,3.43635,19.57909,18.42887,20.67705,23.4059062072889,21.970580929175,24.775073840032,3.3,42.785,569391.0,260619.0,308772.0,31.8
1711,EG,99.0256283,95.50863767,1.56,2166154.0,2160197.0,90.0,2014,96.0292571198955,9.0,2.42323250904485,73.36,71.117,68.974,-1.63117659091949,69.7981019339005,4.25138998031616,67.0,167.24708557,23.054060902225,5961.0,20.5,10895.9431672625,3379.55798627058,985262043446.578,24358153.0,50.5361700636822,49.4638299363178,95592324.0,47193391.0,48398933.0,0.052101059822191,41.8,102.554472086992,22.593,0.062,5.823,2.266,13.1000003814697,3.441423,20.30028,19.11666,21.43089,24.2794687649376,22.7952632566341,25.6956515674711,3.3,42.839,556743.0,251715.0,305028.0,
1712,EG,98.94469919,95.20943063,0.52,2262713.0,2099257.0,90.0,2013,93.804701893616,9.0,2.41910347218325,73.161,70.928,68.791,-1.63883090019226,69.316482020546,4.12252998352051,67.0,150.61959839,22.9348341789504,163449.0,21.3,11221.3803859221,3262.65758647104,992022227977.067,23891875.0,50.5335431895598,49.4664568104402,93377891.0,46092575.0,47285316.0,0.0555608016474961,41.6,102.58770856898,22.491,1.751,5.964,2.423,13.1499996185303,3.419043,21.13702,19.91529,22.30552,25.4005852647323,23.864123360009,26.8676123735749,3.4,42.893,556632.0,251836.0,304796.0,
1713,EG,98.86391957,94.91066202,0.52,2012315.0,2014433.0,86.6666666666667,2012,91.657417750766,9.0,2.48778555149693,72.97,70.736,68.596,-1.43632972240448,68.7776817722267,3.36829996109009,67.0,150.71841431,22.7846874149803,-2118.0,22.2,11092.7432596071,3229.6856303038,958659720240.143,23428742.0,50.5290154478755,49.4709845521245,91240377.0,45030881.0,46209496.0,0.0590205434728013,41.4,102.617347193363,22.068,-0.023,5.91,2.206,12.6000003814697,3.334763,21.93021,20.67478,23.13332,26.323909409618,24.735107262838,27.8428864184209,3.4,42.946,539487.0,246227.0,293260.0,28.3
1714,EG,98.78330921,94.61243093,0.52,2068330.0,1909822.0,88.8888888888889,2011,89.607769350545,9.0,2.43430530660281,72.787,70.543,68.391,-1.43705701828003,68.2423002090871,3.34430003166199,67.0,125.25486755,22.6002144809617,158511.0,23.1,9686.0462638774,2791.81076592794,818754235836.905,22979018.0,50.5225782729342,49.4774217270658,89200054.0,44030939.0,45169115.0,0.0624802852981064,41.3,102.584946008079,21.423,1.778,5.956,2.319,11.8500003814697,3.247019,22.85954,21.59827,24.07063,27.5481991009211,25.9458832659499,29.0824127892529,3.3,43.0,530966.0,241411.0,289554.0,
1715,EG,98.70241581,94.31286799,1.73,1826951.0,1845784.0,85.5555555555555,2010,87.6512265809433,9.0,2.4203357498903,72.613,70.349,68.178,-0.898418307304382,67.6841060641081,3.54264998435974,67.0,113.24819946,22.3952020046628,-18831.0,24.0,9523.55303901433,2645.96875877924,788181096808.807,22527035.0,50.5142479491971,49.4857520508029,87252414.0,43076670.0,44175744.0,0.0659400271234115,41.1,102.551437965742,21.142,-0.216,6.018,2.094,8.76000022888184,3.212656,23.78713,22.50374,25.01812,28.6834536517615,27.0443409058311,30.2519297962679,3.2,43.019,525460.0,240456.0,285003.0,30.2
1716,EG,98.62161863,94.01377771,1.73,1675749.0,1731598.0,87.7777777777778,2009,85.8918715153951,9.0,2.436192983285,72.449,70.159,67.962,-0.607227087020874,67.1102572794877,,67.0,106.66519165,22.1804306896954,-55856.0,25.0,9129.20262544015,2331.26884011057,740695928753.333,22096250.0,50.5042356121737,49.4957643878263,85501064.0,42205138.0,43295926.0,0.0652940881008589,40.9,102.584489831546,20.241,-0.653,6.05,1.96,9.09000015258789,3.107903,24.78448,23.48311,26.03356,29.95197483829,28.2814913984191,31.552025670312,3.1,43.039,517613.0,237925.0,279689.0,
1717,EG,98.54089121,93.71505502,2.08,1636813.0,1683155.0,86.6666666666667,2008,84.2280199909589,9.0,2.38509981978402,72.29,69.971,67.747,-0.510431706905365,66.530752382889,3.76082992553711,67.0,97.20935059,21.9489916061807,-46339.0,26.0,8829.13525101636,2044.52780415176,703117730009.894,21658793.0,50.4925876500628,49.5074123499372,83844783.0,41378686.0,42466097.0,0.0646481490783063,40.6,102.627950808152,20.066,-0.552,6.08,1.952,8.52000045776367,3.100981,25.82126,24.5081,27.08578,31.2902766298453,29.595894572,32.918092192007,3.1,43.058,510054.0,234439.0,275615.0,31.1
1718,EG,98.46026211,93.41680647,2.1,1615241.0,1647851.0,87.7777777777778,2007,82.594560751419,9.0,2.34430544026242,72.134,69.788,67.537,-0.552382111549377,65.9926188712146,3.68460988998413,67.0,78.95716858,21.7111988314634,-32607.0,27.1,8229.52327768526,1667.3179980551,643813085520.76,21204830.0,50.4790244478087,49.5209755521913,82218756.0,40568130.0,41650626.0,0.0640022100557537,40.2,102.668342152674,20.032,-0.396,6.128,1.965,8.80000019073486,3.119795,26.90529,25.6196,28.1483,32.6863973093137,31.018256313713,34.2943646196361,3.1,43.078,504080.0,232401.0,271679.0,
1719,EG,98.37929106,93.11758345,2.2,1562931.0,1591448.0,91.1111111111111,2006,80.9982113616957,9.0,2.22117663954381,71.978,69.608,67.332,-0.837807655334473,65.457694992869,4.00178003311157,67.0,71.35442352,21.4658882499191,-28511.0,28.2,7614.84291659348,1397.43669004643,585380921472.044,20743902.0,50.4631091503762,49.5368908496238,80629670.0,39776795.0,40852875.0,0.0633562710332011,39.7,102.705297180244,19.731,-0.353,6.151,1.938,10.4899997711182,3.108586,28.05128,26.75328,29.31217,34.1774239212754,32.483215501962,35.816192026794,3.1,43.073,496115.0,229966.0,266150.0,
1720,EG,98.29760753,92.81640861,2.2,1545789.0,1563924.0,87.7777777777778,2005,79.4367466974735,9.0,2.14793856186978,71.825,69.434,67.138,-0.629358649253845,64.9764648313031,4.79442977905273,67.0,63.86014175,21.2156757588716,-18144.0,29.3,7037.34117566316,1186.39331322717,531485171118.126,20275617.0,50.4446783610988,49.5553216389012,79075310.0,39003462.0,40071848.0,0.0627103320106484,39.3,102.739206842716,19.771,-0.229,6.206,1.955,11.1999998092651,3.150674,29.25357,27.96195,30.51458,35.7528330372439,34.0561114462831,37.399283690296,3.1,43.027,490856.0,228788.0,262068.0,
1721,EG,98.21585572,92.51552241,2.17,1559977.0,1528675.0,77.7777777777778,2004,77.8767657843186,9.0,1.94817259590412,71.679,69.271,66.957,-0.822401702404022,64.5786608237389,4.67072010040283,67.0,53.93090057,20.9629986304923,31302.0,30.6,6650.31696783788,1062.15809193398,493267795611.61,19780307.0,50.4229361366238,49.5770638633762,77522427.0,38236049.0,39286378.0,0.0620643929880958,38.9,102.746961417836,19.722,0.404,6.248,2.012,10.3199996948242,3.181343,30.55157,29.24133,31.83606,37.457099795456,35.7242024605381,39.142254925296,3.1,42.981,484286.0,228458.0,255828.0,31.8
1722,EG,98.13405103,92.2149395,2.17,1558231.0,1520500.0,,2003,76.3105354362349,9.0,1.82654296494492,71.537,69.116,66.787,-0.640924513339996,64.2617755166684,4.94563007354736,67.0,53.82350159,20.7139678053031,37743.0,32.0,6336.85167057025,1102.46819936156,461488206119.819,19258372.0,50.3984272012801,49.6015727987199,75963323.0,37471229.0,38492094.0,0.0614184539655432,38.5,102.724398267327,20.018,0.497,6.318,2.051,11.0100002288818,3.261112,31.98692,30.68568,33.26481,39.3526387177792,37.619221848891,41.03884335657,3.2,42.935,479852.0,227278.0,252574.0,
1723,EG,98.05218056,91.91464817,2.1,1580896.0,1507638.0,,2002,74.7337977798985,9.0,1.81072844330076,71.394,68.961,66.619,-0.414172112941742,64.0137713730659,,67.0,68.25554657,20.4645072574005,73253.0,33.5,6134.87215639115,1191.10323854218,438551606033.996,18717586.0,50.3740194942036,49.6259805057964,74393759.0,36706908.0,37686852.0,0.0607725149429906,38.0,102.669644671102,20.275,0.985,6.202,2.125,10.0100002288818,3.317672,33.60782,32.28642,34.90375,41.5094743540283,39.736977949501,43.2306280914271,3.2,42.889,461231.0,219649.0,241582.0,
1724,EG,97.97025777,91.61466137,2.1,1498100.0,1497183.0,,2001,73.1872630468632,9.0,1.80606118695824,71.239,68.796,66.444,,63.8039529649597,,67.0,73.07783508,20.2182285804281,927.0,35.2,6011.76132287778,1378.20338333845,421741060108.518,18178090.0,50.3538468718407,49.6461531281593,72854261.0,35958115.0,36896146.0,0.060126575920438,37.3,102.608676789648,20.548,0.013,6.285,2.056,9.26000022888184,3.394172,35.38813,34.06252,36.68771,43.8928712261341,42.100642323792,45.631670713436,3.2,42.843,457943.0,218898.0,239044.0,
1725,EG,97.88826659,91.31496452,2.1,1467679.0,1470489.0,,2000,71.6975955597971,9.0,1.66507919237804,71.053,68.602,66.241,0.0497975237667561,63.6065428624072,,67.0,73.65684509,19.9801953559892,-2815.0,37.1,5787.54213043595,1450.47624243298,398365559191.172,17651488.0,50.3408952181108,49.6591047818892,71371372.0,35234075.0,36137297.0,0.0594806368978854,36.6,102.563488611522,20.602,-0.039,6.384,2.056,8.97999954223633,3.442403,37.38394,36.09154,38.65631,46.5900030097792,44.826784639353,48.3048918024389,3.1,42.797,455708.0,218464.0,237244.0,
1726,EG,,,,1459290.0,1459442.0,,1999,70.2274217690492,9.0,1.72611982319758,70.814,68.357,65.991,,63.6998228092074,,67.0,,19.749144557481,-163.0,39.2,5424.11872931266,1343.551962788,366212581663.713,17137150.0,50.3375864694719,49.6624135305281,69907887.0,34522238.0,35385650.0,0.0579335978703099,35.8,102.501031400413,20.876,-0.002,6.48,2.088,7.94999980926514,3.523701,39.56897,38.37964,40.75204,49.5633368503846,47.924471174101,51.168095485174,,42.75,453052.0,220511.0,232541.0,32.8
1727,EG,,,,1464461.0,1453147.0,,1998,68.7588643327138,9.0,1.67642848648069,70.51,68.051,65.68,-0.0207697190344334,63.844364612311,,67.0,,19.5312498489119,11316.0,41.5,5143.64894608138,1281.39691350876,340510892435.664,16643893.0,50.3429601385699,49.6570398614302,68446012.0,33814146.0,34631866.0,0.0563865588427344,34.9,102.418279355899,21.229,0.165,6.57,2.14,8.02999973297119,3.616723,41.96756,40.8966,43.04825,52.858223428946,51.3649242889169,54.333916135757,,42.704,449727.0,218749.0,230978.0,
1728,EG,,,2.0999999046,1440105.0,1425740.0,,1997,67.29994324175,,1.63440116418182,70.139,67.68,65.307,,63.9825250202852,,67.0,,19.3228073075215,14366.0,44.0,4914.89323884637,1208.71991964238,318938574161.5,16172687.0,50.3523432043962,49.6476567956038,66993729.0,33110772.0,33882957.0,0.054839519815159,34.0,102.33212472364,21.282,0.214,6.653,2.15,8.36999988555908,3.653705,44.57623,43.61571,45.56523,56.4826275968996,55.1244197161089,57.8423608154509,,42.658,445673.0,214371.0,231302.0,
1729,EG,,,2.0999999046,1416962.0,1409584.0,,1996,65.8648802049324,,1.55562045955047,69.706,67.249,64.876,-0.526031970977783,64.1083644347587,4.67156982421875,67.0,,19.1242180112074,7378.0,46.6,4672.96503581552,1063.33304436484,297208202556.806,15714707.0,50.3584892287041,49.6415107712959,65565195.0,32418309.0,33146887.0,0.0532924807875835,32.7,102.24742756088,21.5,0.113,6.836,2.161,9.0,3.73347,47.35589,46.59456,48.17115,60.3725036366376,59.277051891912,61.498400760173,,42.681,448194.0,216047.0,232146.0,
1730,EG,,,,1379613.0,1411031.0,,1995,64.4602014164448,,1.50351272840154,69.231,66.779,64.408,,64.2411801512596,4.60400009155273,67.0,,18.9465003427402,-31423.0,49.3,4459.77618538884,965.110869392024,277995800234.433,15260386.0,50.3559572801532,49.6440427198468,64166908.0,31738802.0,32428106.0,0.051745441760008,31.8,102.17180380929,21.985,-0.49,7.025,2.15,11.039999961853,3.84443,50.28769,49.77083,50.89021,64.514468764415,63.750093580322,65.3465800133239,,42.814,450854.0,217398.0,233456.0,30.1
1731,EG,,,,1402508.0,1413995.0,,1994,63.062782661108,,1.43872400795315,68.744,66.298,63.931,,64.3752358279977,4.58375978469849,67.0,,18.7927975315799,-11479.0,52.1,4258.98740920695,849.452499105263,260206259991.376,14803402.0,50.3421838920395,49.6578161079605,62775847.0,31063203.0,31712644.0,0.0501984027324326,31.3,102.090708417931,22.523,-0.183,7.264,2.234,10.9300003051758,3.96669,53.38758,53.13575,53.76305,68.9936652471366,68.604258789335,69.4959723905489,,42.946,456000.0,221504.0,234496.0,
1732,EG,,,1.9292999506,1384786.0,1427390.0,,1993,61.6627655834045,,1.54741123744536,68.27,65.831,63.469,,64.4762970199191,4.19770002365112,67.0,,18.6654812062397,-42612.0,54.9,4091.97999462745,777.857735101984,245030446417.168,14352944.0,50.3190997105977,49.6809002894023,61382200.0,30388568.0,30993632.0,0.0486513637048571,30.9,101.991090860221,23.248,-0.694,7.453,2.256,10.9200000762939,4.10282,56.26088,56.22612,56.45513,73.0896320094811,72.9992159312881,73.3338797370741,,43.079,457621.0,224989.0,232633.0,
1733,EG,,,2.0004000664,1401330.0,1443091.0,,1992,60.2633401979004,,1.54942797982614,67.821,65.392,63.036,,64.5191813564358,4.05067014694214,67.0,,18.565061417042,-41760.0,57.5,3964.92252884418,713.452548255451,232609364594.266,13921069.0,50.2911816650272,49.7088183349728,59989142.0,29713371.0,30275771.0,0.0471043246772816,30.1,101.892750573471,24.045,-0.696,7.684,2.336,8.92000007629395,4.25271,59.13755,59.31645,59.15654,77.3063019961937,77.5184356843029,77.291214106048,,43.212,461180.0,226040.0,235140.0,
1734,EG,,,2.0241999626,1354890.0,1418707.0,,1991,58.8789311366719,,1.55630295557203,67.398,64.978,62.63,,64.523126018098,,67.0,,18.4775865446647,-63804.0,60.2,3790.8797311796,651.077547640745,217689570248.869,13507854.0,50.265630283019,49.734369716981,58611032.0,29042440.0,29568592.0,0.0455572856497062,28.9,101.811665961951,24.194,-1.088,7.834,2.312,9.38000011444092,4.303925,61.91915,62.15806,61.90692,81.3578624776821,81.652521201671,81.289506496112,,43.345,459403.0,224629.0,234774.0,
1735,EG,,,2.0708999634,1437913.0,1430901.0,,1990,57.4761469687076,,1.56321040341731,66.982,64.572,62.233,,64.4916096277938,,67.0,,18.3947770427368,6995.0,62.8,3709.40056148814,765.642005459646,208225264212.044,13104494.0,50.2482199976991,49.7517800023009,57214631.0,28364070.0,28850561.0,0.0440102466221307,27.5,101.715164643156,25.013,0.122,8.194,2.513,,4.484015,64.76556,65.02931,64.75756,85.5748825790008,85.8988613454611,85.5052648789499,,43.478,468751.0,228322.0,240428.0,32.0
1736,SV,97.94657541,82.44975254,,23618.0,48836.0,82.2222333333333,2020,303.703233590734,15.0,,78.037,73.533,68.685,-0.121829323470592,54.054252051233,,207.0,,25.8707778926468,-25214.0,11.1,8419.79943795876,3798.63652082321,54612511534.2875,1759648.0,46.8135970501068,53.1864029498932,6292731.0,3295301.0,2997431.0,28.1795366795367,51.6,90.9607636693528,7.746,-3.999,8.442,0.375,6.2480001449585,1.819018,10.95731,9.84029,12.0228,12.9584607714658,11.6245085709991,14.230519763469,,73.444,53231.0,23939.0,29292.0,
1737,SV,97.78160367,82.6592314,,1410.0,56548.0,88.8889,2019,303.099276061776,15.0,1.20863713626374,77.842,73.317,68.455,-0.10641810297966,53.6825005833769,3.38515996932983,207.0,300.05328369,25.4739477315134,-55143.0,11.5,9146.51204255841,4167.73093878563,59027472792.2528,1759145.0,46.8479054163987,53.1520945836013,6280217.0,3287679.0,2992539.0,28.3967181467181,51.1,91.0228448432534,8.965,-8.742,7.451,0.022,4.17000007629395,1.838252,11.30826,10.15292,12.41012,13.3258996046205,11.941737979235,14.6450612814421,6.1,72.746,46999.0,21075.0,25924.0,38.8
1738,SV,97.58628003,82.78125746,,6339.0,60495.0,85.5555666666667,2018,302.912282818533,15.0,1.06062540186638,77.635,73.096,68.229,-0.387688457965851,53.3358649812242,3.60575008392334,207.0,288.51745605,25.0714794002204,-54158.0,11.9,8821.51945731413,4052.62477533742,56640682840.3551,1762237.0,46.8859975641437,53.1140024358563,6276343.0,3284064.0,2992279.0,28.6138996138996,50.6,91.1151383035072,9.598,-8.593,6.938,0.101,4.01000022888184,1.848995,11.71299,10.51654,12.85385,13.8124705553946,12.3756197529079,15.18082549567,6.0,72.023,43729.0,18542.0,25187.0,38.6
1739,SV,97.21918296,82.8941281,1.2,13037.0,63652.0,92.2222333333333,2017,302.444715250965,15.0,0.998728283051631,77.417,72.872,68.006,-0.260043442249298,53.0550222568155,3.7252299785614,207.0,282.03674316,24.6745778141022,-50616.0,12.3,8454.05216690571,3910.25440332717,54005533544.6624,1761656.0,46.9278617634849,53.0721382365151,6266655.0,3276964.0,2989691.0,28.8310810810811,50.1,91.2335764496614,10.117,-8.046,6.857,0.208,4.3899998664856,1.896481,12.15028,10.90317,13.33752,14.3446959012727,12.8422018456991,15.77256823039,6.1,71.275,43135.0,17911.0,25224.0,38.0
1740,SV,96.57988846,82.99726197,1.06,19252.0,66748.0,92.2222333333333,2016,301.665540540541,15.0,1.12804366493264,77.188,72.644,67.787,-0.0992913693189621,52.8450149742646,3.82523989677429,207.0,293.25802612,24.3007114268088,-47499.0,12.8,8038.62979428837,3805.99568574434,51094632264.7787,1755904.0,46.9733424562749,53.0266575437251,6250510.0,3266614.0,2983896.0,29.0482625482625,49.7,91.3452278108157,10.641,-7.572,6.925,0.308,4.42000007629395,1.965218,12.60492,11.3193,13.82556,14.8828964681049,13.329000933605,16.3553373802231,5.7,70.501,43438.0,18181.0,25256.0,40.0
1741,SV,95.56213774,83.09007631,1.02,19636.0,70923.0,91.1111333333333,2015,300.727123552124,15.0,1.10669819597127,76.949,72.412,67.571,-0.0169973652809858,52.6895016802137,3.90987992286682,207.0,282.74533081,23.9629365933042,-51282.0,13.3,7597.68917351694,3705.57970353453,48056303342.8847,1746261.0,47.0224838386491,52.9775161613509,6231066.0,3254990.0,2976076.0,29.265444015444,49.3,91.4311871925874,11.336,-8.197,7.07,0.315,4.0,2.06689,13.10076,11.76807,14.35994,15.4970538915399,13.882325437651,17.0201265621019,6.9,69.7,44230.0,18892.0,25337.0,40.6
1742,SV,94.43129093,83.17240388,1.35,23443.0,72577.0,91.1111111111111,2014,299.687572393822,15.0,1.04684199272133,76.703,72.175,67.354,-0.0245900042355061,52.5780751364941,3.82416009902954,207.0,275.68740845,23.6619145935216,-49130.0,13.8,7233.1952211983,3589.04288461991,45533860833.6507,1733375.0,47.0751171859363,52.9248828140637,6209527.0,3242772.0,2966755.0,29.4826254826255,48.9,91.4882531809596,11.641,-7.881,7.168,0.378,4.15000009536743,2.12607,13.61372,12.22829,14.91847,16.1091998549443,14.424756763973,17.693010087343,5.8,68.874,44685.0,19376.0,25309.0,41.6
1743,SV,93.27569745,83.24572399,1.07,24325.0,73407.0,91.1111111111111,2013,298.53486969112,12.0,1.03094824227267,76.453,71.935,67.137,-0.0336589030921459,52.5073980124482,3.80149006843567,207.0,270.87976074,23.3854716795458,-49086.0,14.4,6877.14637566515,3509.52653622458,43092721853.0424,1717368.0,47.1310912922218,52.8689087077782,6185643.0,3229694.0,2955949.0,29.699806949807,48.5,91.5241041411354,11.82,-7.904,7.149,0.393,3.69000005722046,2.154462,14.18686,12.7454,15.53919,16.8036555621272,15.045291596114,18.451274070432,6.4,68.036,44394.0,19363.0,25032.0,43.4
1744,SV,92.09562675,83.30959128,1.07,24382.0,74943.0,91.1111111111111,2012,297.359507722008,9.0,1.08529731229831,76.203,71.692,66.917,0.234583973884583,52.4712886228876,3.7124400138855,207.0,258.47689819,23.129001463982,-50554.0,15.1,6541.21616386338,3428.40933246681,40803596215.319,1700112.0,47.1910197017532,52.8089802982468,6161289.0,3216582.0,2944707.0,29.9169884169884,48.2,91.5477049862245,12.113,-8.172,7.038,0.396,3.83999991416931,2.186961,14.82759,13.31201,16.24469,17.5868198920162,15.7314373625951,19.320296650016,6.8,67.187,43538.0,18978.0,24560.0,41.8
1745,SV,90.89085701,83.36305989,1.03,23499.0,76927.0,87.7777777777778,2011,296.204078185328,9.0,1.0916877975567,75.955,71.449,66.696,0.111001193523407,52.4656872896063,3.89854001998901,207.0,265.99981689,22.8931460453846,-53440.0,15.8,6465.8084892608,3266.01097774165,40156336831.723,1682666.0,47.2553472170898,52.7446527829102,6137349.0,3203792.0,2933557.0,30.1341698841699,47.9,91.5651359389124,12.48,-8.669,6.892,0.383,4.30000019073486,2.22407,15.60873,14.02181,17.08875,18.5904932766663,16.64617890724,20.403132490726,8.0,66.325,42488.0,18441.0,24047.0,42.3
1746,SV,89.66189951,83.40580497,1.0,23129.0,77815.0,91.1111111111111,2010,295.078885135135,9.0,1.05758894652223,75.714,71.21,66.476,0.0588422268629074,52.4787702024029,4.04807996749878,207.0,245.70858765,22.6766049462421,-54686.0,16.6,6127.64504548947,2983.2288061357,37892603260.9663,1664999.0,47.324340377404,52.675659622596,6114035.0,3191359.0,2922676.0,30.3513513513514,47.6,91.5809064414251,12.67,-8.904,6.758,0.378,4.8899998664856,2.239375,16.31113,14.64802,17.8597,19.4295902465469,17.377730602016,21.3403252383519,6.1,65.452,41506.0,17912.0,23594.0,43.5
