acceso_agua_potable(%),acceso_servicios_sanitarios(%),capacidad_estadística,año,esperanza_vida_total,pais_id,inversion_salud_percapita,mediana_edad_población,pib_pc_usd_actuales,nivel_id
95.05217586,98.19075516,68.88889629629631,2002.0,73.937,0.0,1426.8462524433335,33.8923552619996,20654.4885167631,3.0
94.77049111,98.25548257,68.88889629629631,2001.0,73.853,0.0,1426.8462524433335,33.3949694842545,20417.7759623298,3.0
94.48880636,98.32020997,68.88889629629631,2000.0,73.787,0.0,1426.8462524433335,32.9803037090809,20614.7993478518,3.0
100.00000283333334,99.59725663333334,68.88889629629631,1999.0,73.738,0.0,1426.8462524433335,32.58876340964,19356.5260584094,3.0
100.00000283333334,99.59725663333334,68.88889629629631,1998.0,73.7,0.0,1426.8462524433335,32.1509833628278,19080.6957893174,3.0
100.00000283333334,99.59725663333334,68.88889629629631,1997.0,73.671,0.0,1426.8462524433335,31.7488710660585,17926.7826263194,3.0
100.00000283333333,99.59725663333334,53.70370370370373,1996.0,73.646,0.0,1370.8560994466668,31.3921524084541,16583.0030663785,3.0
100.00000283333333,99.59725663333334,67.4074074074074,1995.0,73.622,0.0,1463.4407348666666,31.0777539181121,16441.7906361916,3.0
100.00000283333334,99.59725663333334,67.77777777777777,1994.0,73.598,0.0,1426.8462524433335,30.7589872731268,16241.5755930633,3.0
100.00000283333333,99.59725663333334,54.81482222222223,1993.0,73.573,0.0,1427.81357829,30.4167517543829,14942.2749632897,3.0
100.00000283333333,99.59725663333334,65.1851851851852,1992.0,73.544,0.0,1402.7798665366665,30.0666366389565,14048.3472725248,3.0
100.00000283333333,99.59725663333334,68.51851851851853,1991.0,73.509,0.0,1426.8462524433335,30.1687058231537,13494.6851601774,3.0
99.96981182,99.99115238,81.48148148148151,2020.0,83.2,13.0,1426.8462524433335,36.6594393590447,51680.3165229438,3.0
99.96985563,99.99115238,81.4814851851852,2019.0,82.9,13.0,5427.46240234,36.4282943429052,54875.2859563351,3.0
99.96989482,99.99115238,81.4814851851852,2018.0,82.7487804878049,13.0,5364.54296875,36.3079196777931,57180.7794001614,3.0
99.9699336,99.99115238,81.4814851851852,2017.0,82.5,13.0,5340.36474609,36.2569027157173,53934.2501750463,3.0
99.96997302,99.99115238,81.4814851851852,2016.0,82.4487804878049,13.0,4993.68945313,36.2451950513407,49881.7637140466,3.0
99.97000567,99.99115238,81.4814851851852,2015.0,82.4,13.0,4862.6015625,36.2549421727833,56707.0220772116,3.0
99.9614791,99.99115238,81.4814851851852,2014.0,82.3,13.0,5607.91796875,36.2557151532854,62511.6905895284,3.0
99.90958842,99.99115238,81.4814851851852,2013.0,82.1487804878049,13.0,5813.98535156,36.2479130364542,68156.6279162085,3.0
99.90076728,99.99115238,79.9999962962963,2012.0,82.0463414634146,13.0,6025.34472656,36.2415732512849,68027.8417067378,3.0
99.89196863,99.99115238,84.81481851851855,2011.0,81.8951219512195,13.0,5861.70263672,36.1870467031283,62574.1457032412,3.0
99.88315015,99.99115238,84.81481851851855,2010.0,81.6951219512195,13.0,4945.03808594,36.0520416387112,52087.9722888891,3.0
99.86367093,99.99115238,84.81481851851855,2009.0,81.5439024390244,13.0,3995.34008789,35.9229217283125,42783.3225651148,3.0
99.84255603,99.99115238,78.51851851851853,2008.0,81.3951219512195,13.0,4090.76196289,35.8466614691354,49654.9105957389,3.0
99.82125589,99.99115238,78.51851851851853,2007.0,81.2926829268293,13.0,3799.73754883,35.7693600951916,41001.1429790999,3.0
99.79977738,99.99115238,78.51851851851853,2006.0,81.0414634146342,13.0,3184.80761719,35.6544817430253,36117.487983674,3.0
99.77814769,99.99115238,78.51851851851853,2005.0,80.8414634146341,13.0,3013.08764648,35.4974914549576,34080.9998953245,3.0
99.75634373,99.99115238,82.96296296296298,2004.0,80.490243902439,13.0,2767.13696289,35.3085761758147,30513.9417409748,3.0
99.73436091,99.99115238,82.96296296296298,2003.0,80.2390243902439,13.0,2249.29077148,35.1050277670485,23492.4051742272,3.0
99.71219332,99.99115238,82.96296296296298,2002.0,79.9365853658537,13.0,1770.46618652,34.8919962517447,20117.7888912664,3.0
99.71124501,99.99115238,82.96296296296298,2001.0,79.6341463414634,13.0,1564.16650391,34.6570855686379,19527.3235767954,3.0
99.71229832,99.99115238,82.96296296296298,2000.0,79.2341463414634,13.0,1638.81494141,34.3910271963951,21697.7084797731,3.0
100.00000283333334,99.59725663333334,82.96296296296298,1999.0,78.9317073170732,13.0,1426.8462524433335,34.0951221666611,20558.9604021981,3.0
100.00000283333334,99.59725663333334,84.07407407407408,1998.0,78.6317073170732,13.0,1426.8462524433335,33.7610369263273,21345.9709868552,3.0
100.00000283333334,99.59725663333334,84.81481851851855,1997.0,78.4804878048781,13.0,1426.8462524433335,33.3957067409881,23509.4234684514,3.0
100.00000283333334,99.59725663333334,84.81481481481484,1996.0,78.0780487804878,13.0,1426.8462524433335,33.0352980291748,21904.2941177592,3.0
100.00000283333334,99.59725663333334,84.44444444444444,1995.0,77.8292682926829,13.0,1426.8462524433335,32.7013540412054,20358.3333563413,3.0
100.00000283333334,99.59725663333334,84.44444444444444,1994.0,77.8780487804878,13.0,1426.8462524433335,32.3744678775049,18079.3801793746,3.0
100.00000283333333,99.59725663333334,84.44444444444444,1993.0,77.8780487804878,13.0,1426.8462524433335,32.0346901832893,17667.1870997502,3.0
100.00000283333333,99.59725663333334,81.4814851851852,1992.0,77.3780487804878,13.0,1426.8462524433335,31.6967584702418,18604.1882699613,3.0
100.00000283333334,99.59725663333334,81.4814851851852,1991.0,77.2756097560976,13.0,1426.8462524433335,31.381420299016,18855.7619964202,3.0
100.00000283333333,99.59725663333334,81.4814851851852,1990.0,76.9946341463415,13.0,1426.8462524433335,31.0968567808447,18243.4714183672,3.0
100.0,99.97260464,82.96296296296298,2020.0,81.1926829268293,14.0,1426.8462524433335,42.5853703256145,48588.6593847921,3.0
99.99999727,99.97271057,82.96296296296298,2019.0,81.8951219512195,14.0,5242.18310547,42.4275144970739,50114.4011099728,3.0
100.0,99.97281495,82.96296296296298,2018.0,81.6926829268293,14.0,5322.26269531,42.2678953792309,51486.5755014824,3.0
99.99999723,99.97290685,82.96296296296298,2017.0,81.6439024390244,14.0,4938.91992188,42.1082657155213,47429.1584564387,3.0
100.0,99.97481352,84.07407407407408,2016.0,81.6414634146342,14.0,4709.87597656,41.9999092994025,45307.5878620429,3.0
100.0,99.97670597,84.81481851851855,2015.0,81.190243902439,14.0,4612.82421875,41.9898878903348,44195.8175947748,3.0
100.0000028,99.97858897,84.81481851851855,2014.0,81.490243902439,14.0,5393.60205078,41.9371033038704,51786.3771747905,3.0
100.0000029,99.98045764,84.81481851851855,2013.0,81.1365853658537,14.0,5235.34130859,41.7513953555902,50731.1272541847,3.0
100.0000029,99.98231409,84.81481481481484,2012.0,80.9365853658537,14.0,4966.09570313,41.5051195994577,48564.9173350875,3.0
100.0000029,99.98411501,84.44444444444444,2011.0,80.9829268292683,14.0,5167.81787109,41.1985400818516,51442.2762464407,3.0
100.0000029,99.98583593,84.44444444444444,2010.0,80.5804878048781,14.0,4800.79345703,40.8312373030039,46903.7615854343,3.0
100.0,99.98757174,84.44444444444444,2009.0,80.3317073170732,14.0,4928.98779297,40.4432620691599,48153.3240199631,3.0
100.0,99.98932845,84.44444444444444,2008.0,80.4317073170732,14.0,5057.76074219,40.054034508064,51919.9835754226,3.0
99.99999706,99.99109996,84.44444444444444,2007.0,80.1804878048781,14.0,4478.76855469,39.6768245563714,46915.3374004507,3.0
100.0000029,99.99289805,81.4814851851852,2006.0,79.8804878048781,14.0,3882.98193359,39.2901876498457,40669.3269586152,3.0
99.99999704,99.99470228,81.4814851851852,2005.0,79.3317073170732,14.0,3710.39794922,38.9157854950352,38417.4577857677,3.0
100.000003,99.99653597,81.4814851851852,2004.0,79.1804878048781,14.0,3594.65039063,38.5777894030332,36889.2335135194,3.0
100.000003,99.99838136,81.4814851851852,2003.0,78.6317073170732,14.0,3091.24023438,38.2447285338439,32294.0488606559,3.0
100.000003,100.0000017,81.48148148148151,2002.0,78.6780487804878,14.0,2497.8659668,37.912589314201,26527.5930910347,3.0
100.0,99.99998905,82.59259259259261,2001.0,78.5756097560976,14.0,2282.51586914,37.5437738427123,24558.7636778868,3.0
100.0,99.9999795,81.48148148148151,2000.0,78.1268292682927,14.0,2269.12646484,37.1305894100913,24625.6007227434,3.0
100.00000000666667,99.59725081,81.85185185185186,1999.0,77.8756097560976,14.0,1426.8462524433335,36.7327694984935,27183.4759263956,3.0
100.00000000666667,99.59725081,82.96296296296298,1998.0,77.6707317073171,14.0,1426.8462524433335,36.3488377871673,27361.8751106437,3.0
100.00000057333334,99.59725023666668,81.85185185185186,1997.0,77.319512195122,14.0,1426.8462524433335,35.9712246767118,26705.4785993891,3.0
100.00000057333334,99.59725023666668,66.66666666666667,1996.0,76.8707317073171,14.0,1426.8462524433335,35.6160468147276,29809.0767730821,3.0
100.00000057333334,99.59725023666668,66.66666666666667,1995.0,76.6682926829268,14.0,1426.8462524433335,35.2892035289349,30325.8495818396,3.0
100.00000000666667,99.59725080999999,65.1851851851852,1994.0,76.419512195122,14.0,1426.8462524433335,34.9888148635697,25646.7006591684,3.0
100.00000226666667,99.59725574666668,65.1851851851852,1993.0,76.0682926829268,14.0,1426.8462524433335,34.7517384777405,24081.5277928004,3.0
100.0000017,99.59725485000001,65.1851851851852,1992.0,75.8170731707317,14.0,1426.8462524433335,34.6162800489602,24880.1641180361,3.0
100.00000283333333,99.59725663333334,65.1851851851852,1991.0,75.6170731707317,14.0,1426.8462524433335,34.5750586763876,22410.9117666654,3.0
100.00000283333333,99.59725663333334,65.1851851851852,1990.0,75.5682926829269,14.0,1426.8462524433335,34.5793967044616,21680.989623313,3.0
100.00000169999998,99.59725485000001,68.88889629629631,2020.0,74.053,23.0,1426.8462524433335,32.1154994015288,24665.0968345675,3.0
98.8869605,94.93058233,68.51851851851853,2019.0,73.918,23.0,2004.61633301,31.7558941321614,33872.3343072665,3.0
98.8869605,94.93058233,68.51851851851853,2018.0,73.752,23.0,2002.41296387,31.383662483962,33077.3918342474,3.0
98.8869605,94.93058233,68.51851851851853,2017.0,73.554,23.0,2162.42358398,31.0012677048752,32371.0081755289,3.0
98.8869605,94.93058233,68.51851851851853,2016.0,73.329,23.0,1774.02172852,30.6236154737807,31314.844558283,3.0
98.8869605,94.93058233,68.51851851851853,2015.0,73.088,23.0,1635.88293457,30.2598821551425,31699.3586317477,3.0
98.84419617,94.58781011,68.51851851851853,2014.0,72.847,23.0,1670.24035645,29.9134250146658,30154.7386172007,3.0
98.80143185,94.24503789,68.51851851851853,2013.0,72.62,23.0,1609.31799316,29.5507260382634,28768.7723675108,3.0
98.75866752,93.90226567,68.51851851851853,2012.0,72.424,23.0,1568.28796387,29.1906356235095,29485.8642228279,3.0
98.71590319,93.36957535,68.51851851851853,2011.0,72.263,23.0,1491.04162598,28.8544673444374,28005.9124040903,3.0
98.67313887,92.83827663,68.51851851851853,2010.0,72.144,23.0,1495.23132324,28.5136910807714,28443.8884756689,3.0
98.63037454,92.3083695,68.51851851851853,2009.0,72.067,23.0,1470.68774414,28.2209079604869,28552.5171624714,3.0
98.58761022,91.77985398,68.51851851851853,2008.0,72.022,23.0,1489.42724609,27.9679896154079,30627.3277467412,3.0
98.54484589,91.25273005,68.51851851851853,2007.0,71.998,23.0,1415.03674316,27.7237624566188,31472.2855356015,3.0
98.50208157,90.72699772,68.51851851851853,2006.0,71.988,23.0,1323.53088379,27.4719044459798,30713.7980618188,3.0
98.45931724,90.20265699,68.51851851851853,2005.0,71.987,23.0,1220.78820801,27.2065602611597,30279.3922080481,3.0
98.41655291,89.67970787,68.51851851851853,2004.0,71.988,23.0,1148.94238281,26.9267209697281,28396.0137099278,3.0
98.37378859,89.15815034,68.51851851851853,2003.0,71.986,23.0,1138.74060059,26.6435300309798,28327.8136706662,3.0
98.33102426,88.6379844,68.51851851851853,2002.0,71.977,23.0,1100.53259277,26.3499190972677,28867.0824977166,3.0
98.28825994,88.11921007,68.51851851851853,2001.0,71.954,23.0,1078.69445801,26.0455590460977,27486.2367737544,3.0
98.24549561,87.60182734,68.51851851851853,2000.0,71.914,23.0,1030.96899414,25.7155867529595,27098.1563186767,3.0
100.00000000666667,99.59725184333332,68.88889629629631,1999.0,71.858,23.0,1426.8462524433335,25.3687767121488,26130.0129564073,3.0
100.0000017,99.59725451000001,68.88889629629631,1998.0,71.786,23.0,1426.8462524433335,25.0433994223801,23514.1775636614,3.0
100.00000283333334,99.59725663333334,68.88889629629631,1997.0,71.698,23.0,1426.8462524433335,24.7436902818799,22036.1006810202,3.0
100.00000283333333,99.59725663333334,68.51851851851853,1996.0,71.589,23.0,1426.8462524433335,24.4349810883199,12708.6414536235,3.0
100.00000283333333,99.59725663333334,68.51851851851853,1995.0,71.451,23.0,1426.8462524433335,24.1327591932336,12238.6046063409,3.0
100.0,100.0,82.22222222222224,2020.0,77.419,22.0,1426.8462524433335,31.8662309675177,20406.5023256629,3.0
100.0,100.0,82.22222222222224,2019.0,77.292,22.0,940.39569092,31.1607269390243,23552.3799480773,3.0
100.0,100.0,82.22222222222224,2018.0,77.163,22.0,994.17901611,30.7087189959738,24086.3016866837,3.0
100.0,100.0,82.22222222222224,2017.0,77.032,22.0,1126.06689453,30.3574430391491,23742.9373424159,3.0
100.0,100.0,82.96296296296298,2016.0,76.899,22.0,1098.88354492,30.1185405073565,22608.4525623673,3.0
100.0,100.0,82.96296296296298,2015.0,76.762,22.0,1128.75915527,29.9309585889698,22634.0856475674,3.0
100.0,100.0,82.22222222222224,2014.0,76.624,22.0,1101.25683594,29.8034689264081,24989.437527708,3.0
100.0,100.0,82.96296296296298,2013.0,76.484,22.0,1066.13244629,29.6288197554284,24744.296958551,3.0
99.99933883,99.99946822,82.96296296296298,2012.0,76.342,22.0,971.36846924,29.3522754193362,23654.3695877495,3.0
99.99190064,99.99348572,82.96296296296298,2011.0,76.2,22.0,805.3147583,29.145454421825,22514.202716483,3.0
99.98446244,99.98750322,82.96296296296298,2010.0,76.057,22.0,796.31842041,28.9813113099462,20722.0704900745,3.0
99.97702425,99.98152071,82.96296296296298,2009.0,75.913,22.0,785.26031494,28.5451248117204,19355.9210050895,3.0
99.96958606,99.97553821,82.96296296296298,2008.0,75.77,22.0,757.73614502,27.9226274425571,23066.4509824376,3.0
99.96214787,99.96955571,82.96296296296298,2007.0,75.625,22.0,692.96832275,27.4014044399197,20976.442287272,3.0
99.95470968,99.96357321,78.88889629629631,2006.0,75.478,22.0,591.3112793,26.9932749699525,19307.5089373876,3.0
99.94727148,99.95759071,78.88889629629631,2005.0,75.326,22.0,570.29425049,26.7242186593341,17959.3968267194,3.0
99.93983329,99.9516082,63.333333333333336,2004.0,75.167,22.0,550.35980225,26.6272381324558,15846.5059474506,3.0
99.9323951,99.9456257,62.96296296296297,2003.0,74.999,22.0,567.23797607,26.5100708104773,14222.0367965749,3.0
99.22699196,99.85639131,84.81481851851855,2000.0,79.1365853658537,35.0,2007.88085938,38.52422442738703,24271.0020563821,3.0
98.51445042,98.09246231,68.51851851851853,2020.0,79.308,30.0,1426.8462524433335,38.6281809041027,16318.7481052701,3.0
98.51445042,98.09246231,68.51851851851853,2019.0,79.19,30.0,1143.32202148,38.3533516573844,18480.0565925601,3.0
98.504449,97.2834998,68.51851851851853,2018.0,79.081,30.0,1164.54455566,38.0692641848506,17782.8747318576,3.0
98.49444758,97.2793785,68.51851851851853,2017.0,78.981,30.0,1151.69372559,37.7769315436933,17404.2074696278,3.0
98.48444616,96.85555159,68.51851851851853,2016.0,78.888,30.0,1129.19335938,37.478446757028,16909.8865477179,3.0
98.47444474,96.35542276,68.51851851851853,2015.0,78.801,30.0,1119.54821777,37.1766416994283,16558.8647849868,3.0
98.46444332,95.85529392,68.51851851851853,2014.0,78.717,30.0,1153.88415527,36.8727702076416,16488.5257320926,3.0
98.4544419,95.35516509,68.51851851851853,2013.0,78.633,30.0,1233.11486816,36.5605180188087,16452.1527077588,3.0
98.44444049,94.85503625,68.51851851851853,2012.0,78.547,30.0,1263.91870117,36.2413527913895,16250.0123292058,3.0
98.43443907,94.35490741,68.51851851851853,2011.0,78.456,30.0,1135.5177002,35.917971228882,16459.0580537494,3.0
98.42443765,93.85477858,68.51851851851853,2010.0,78.364,30.0,1087.65649414,35.5993835303503,16056.1168470231,3.0
98.41443623,93.35464974,68.51851851851853,2009.0,78.272,30.0,1135.60986328,35.2882971834075,15885.9698073832,3.0
100.0000017,99.5972514,80.74074074074073,2005.0,68.4273170731707,91.0,2890.9297688799998,35.44278600325303,32489.7819085278,3.0
98.40443481,92.85452091,68.51851851851853,2008.0,78.184,30.0,1107.04602051,34.9899728346184,17092.3145143461,3.0
98.39443339,92.35439207,68.51851851851853,2007.0,78.097,30.0,1015.60668945,34.6794377571145,16770.6877710938,3.0
98.38443197,91.85426323,68.51851851851853,2006.0,78.009,30.0,1000.6171875,34.3509007071558,15199.3902245225,3.0
98.37443055,91.3541344,68.51851851851853,2005.0,77.915,30.0,935.64044189,34.0246316332384,13822.7417486972,3.0
100.00000169999998,99.59725451000001,78.51851851851853,1999.0,78.8853658536585,35.0,1426.8462524433335,38.52422442738703,22315.2466731545,3.0
99.99999832,99.59724919,80.74074074074073,2004.0,68.5926829268293,91.0,2517.3030598933333,36.53733268824354,32023.4522076237,3.0
99.99999645,99.48615647,82.96296296296298,2020.0,80.7951219512195,17.0,1426.8462524433335,40.7799380841157,45189.3669003126,3.0
99.99999974,99.48615574,82.96296296296298,2019.0,81.9951219512195,17.0,4960.39355469,40.7087232660459,46599.1113350938,3.0
99.99999814,99.48614999,82.96296296296298,2018.0,81.5951219512195,17.0,5134.41455078,40.632079818537,47549.2080494546,3.0
99.9999984,99.4861459,82.96296296296298,2017.0,81.4926829268293,17.0,4775.8125,40.5800081511051,44198.4823908691,3.0
100.0000013,99.4861443,82.96296296296298,2016.0,81.4390243902439,17.0,4534.22998047,40.5353993429372,42012.6227191016,3.0
99.9999977,99.48613596,82.96296296296298,2015.0,80.9926829268293,17.0,4291.48974609,40.4834721587574,41008.296719472,3.0
99.99999728,99.48613062,82.96296296296298,2014.0,81.2878048780488,17.0,5072.95068359,40.406310899471,47764.0715120833,3.0
99.9999974,99.48612561,82.96296296296298,2013.0,80.5878048780488,17.0,4947.76953125,40.3065533520449,46757.9518559598,3.0
99.99999711,99.48611998,82.96296296296298,2012.0,80.3853658536585,17.0,4706.47021484,40.197478770829,44670.5606845101,3.0
100.0000029,99.48612019,84.07407407407408,2011.0,80.5853658536585,17.0,4943.796875,40.0750380657546,47410.5669277464,3.0
99.99999861,99.48611012,84.81481851851855,2010.0,80.1829268292683,17.0,4544.77978516,39.951261470467,44184.946353964,3.0
100.0000017,99.48610716,84.81481851851855,2009.0,80.0341463414634,17.0,4653.43652344,39.8316735041559,44760.2912443709,3.0
99.99999802,99.48600881,84.81481851851855,2008.0,79.6804878048781,17.0,4670.42285156,39.7029425570181,48303.397956286,3.0
99.99999572,99.48577107,84.81481481481484,2007.0,79.7829268292683,17.0,4078.14697266,39.5490368254437,44319.165448813,3.0
100.0000006,99.48554043,84.44444444444444,2006.0,79.380487804878,17.0,3558.12133789,39.3621297402112,38705.1067959147,3.0
100.0000006,99.48530496,84.44444444444444,2005.0,78.9804878048781,17.0,3419.69311523,39.148682497547,36809.7013403619,3.0
100.0000032,99.48507207,84.44444444444444,2004.0,78.8780487804878,17.0,3326.63720703,38.9057611337299,35429.4077933344,3.0
100.0000012,99.48483453,81.4814851851852,2003.0,78.1292682926829,17.0,2828.33349609,38.6489401458906,30655.2092679024,3.0
99.99999971,99.48459754,81.4814851851852,2002.0,78.0756097560976,17.0,2084.7199707,38.3931057665372,25006.191397109,3.0
99.99999586,99.48435818,81.4814851851852,2001.0,77.9731707317073,17.0,1879.93481445,38.1365769935149,23015.0712632462,3.0
100.0000036,99.48413028,81.4814851851852,2000.0,77.7219512195122,17.0,1849.91601563,37.8787495131082,23098.8865077401,3.0
100.00000057333334,99.59725308000002,81.4814851851852,1999.0,77.619512195122,17.0,1426.8462524433335,37.6170481329581,25252.8019066564,3.0
100.00000000666667,99.59725080999999,81.48148148148151,1998.0,77.4731707317073,17.0,1426.8462524433335,37.3464287927834,25338.4432934904,3.0
100.00000000666667,99.59725081,82.59259259259261,1997.0,77.3707317073171,17.0,1426.8462524433335,37.070685314284,24820.9380503896,3.0
100.00000057333334,99.59725023666668,81.48148148148151,1996.0,77.1873170731707,17.0,1426.8462524433335,36.7919790845222,27489.5551770488,3.0
100.00000000666667,99.59725081,81.85185185185186,1995.0,76.8407317073171,17.0,1426.8462524433335,36.5173939449239,28413.8264387368,3.0
100.00000226666667,99.59725574666668,81.85185185185186,1994.0,76.6917073170732,17.0,1426.8462524433335,36.2452162428204,24208.5547931447,3.0
100.00000283333333,99.59725663333334,81.85185185185186,1993.0,76.3453658536585,17.0,1426.8462524433335,35.987891818611,22283.9360213551,3.0
100.00000283333333,99.59725663333334,81.85185185185186,1992.0,76.3512195121951,17.0,1426.8462524433335,35.747370399535,23372.619171015,3.0
100.00000283333333,99.59725663333334,66.66666666666667,1991.0,76.1921951219512,17.0,1426.8462524433335,35.5134048241347,21041.6606519648,3.0
100.00000283333333,99.59725663333334,66.66666666666667,1990.0,76.0519512195122,17.0,1426.8462524433335,35.2824909731188,20600.3752789827,3.0
100.0,99.59725184,80.74074074074073,2003.0,68.1148780487805,91.0,2517.3030598933333,35.48022132049544,27459.7627839484,3.0
99.90314002,99.90314002,68.51851851851853,2020.0,82.0560975609756,27.0,1426.8462524433335,38.2647322685864,107706.039785266,3.0
99.90314002,99.90314002,68.51851851851853,2019.0,81.8665853658537,27.0,1426.8462524433335,38.583865913341064,116153.166121638,3.0
99.90314002,99.90314002,68.51851851851853,2018.0,81.6517073170732,27.0,1426.8462524433335,38.583865913341064,113050.73688163,3.0
99.90314002,99.90314002,68.51851851851853,2017.0,81.4419512195122,27.0,1426.8462524433335,38.583865913341064,111820.581466347,3.0
99.90314002,99.90314002,68.51851851851853,2016.0,81.2270731707317,27.0,1426.8462524433335,38.26473226858641,106885.878489327,3.0
