acceso_servicios_sanitarios(%),año,esperanza_vida_total,estado_civil_casado_porcentaje,pais_id,tasa_bruta_mortalidad_por_1000_habitantes,tasa_fertilidad,tasa_mortalidad_infantil_ambos,tasa_mortalidad_suicidio_c/100.000,tasa_poblacion_urbana,total_muertes_por_sexo_fem,nivel_id
82.637660482,1997.0,51.009,68.7589892594735,42.0,13.713,5.722879,91.61894,2.5799999999999996,43.755,91576.0,0.0
76.82516418200001,1996.0,51.238,68.9584438701024,42.0,13.756,5.827959,91.41773,3.4,43.164,89519.0,0.0
82.637660482,1995.0,51.554,69.1408528725896,42.0,13.64,5.955466,90.72452,2.58,42.573,86368.0,0.0
82.637660482,1994.0,51.936,69.3106217669559,42.0,13.561,6.081949,89.87912,2.58,41.985,83744.0,0.0
82.637660482,1993.0,52.343,69.4658656175699,42.0,13.356,6.193572,88.71194,2.58,41.399,80388.0,0.0
82.637660482,1992.0,52.738,69.6219752446098,42.0,13.199,6.289721,87.39363,2.5800000000000005,40.817,77095.0,0.0
76.67869823000001,1991.0,53.088,69.7700358493409,42.0,13.153,6.347136,86.33843,2.5,40.235,74965.0,0.0
82.637660482,1990.0,53.362,69.9145973706325,42.0,13.09,6.391655,85.49398,2.58,39.657,72612.0,0.0
14.11863478,2020.0,53.679,65.1034152560644,34.0,11.041,5.985487,72.4203,4.24,42.198,27097.0,0.0
14.4819824,2019.0,53.283,65.1696876113,34.0,10.873,6.008059,74.64827,12.3,41.77,26142.0,0.0
14.84783556,2018.0,52.805,65.2991730869249,34.0,11.23,6.036746,77.43769,12.8,41.364,26283.0,0.0
15.21648748,2017.0,52.24,65.4618062625548,34.0,11.544,6.04758,79.30043,14.3,40.98,26366.0,0.0
15.58824143,2016.0,51.593,65.6501823853603,34.0,11.711,6.040034,81.56594,13.7,40.618,26621.0,0.0
15.96318739,2015.0,50.881,65.8961663778845,34.0,12.15,6.034997,84.6713,14.4,40.277,27366.0,0.0
16.34208325,2014.0,50.129,66.3634823049002,34.0,13.517,6.023956,89.10277,15.6,39.959,29908.0,0.0
16.72504183,2013.0,49.371,66.6586300923565,34.0,13.392,6.016955,89.94849,14.9,39.663,29978.0,0.0
17.11216037,2012.0,48.638,66.9196997549592,34.0,13.622,6.005579,92.12101,14.7,39.388,30820.0,0.0
17.50401223,2011.0,47.95,67.1165381877418,34.0,14.092,5.962568,94.66436,15.4,39.135,31680.0,0.0
17.90095157,2010.0,47.312,67.2389497481447,34.0,14.534,5.936516,97.2809,15.8,38.904,31951.0,0.0
18.30308525,2009.0,46.719,67.3373711527937,34.0,14.907,5.921892,99.4941,16.0,38.694,32173.0,0.0
18.71102897,2008.0,46.161,67.4347727555673,34.0,15.313,5.914437,101.71902,15.1,38.506,32458.0,0.0
19.12489271,2007.0,45.636,67.5395563634915,34.0,15.696,5.89244,103.37989,15.4,38.339,32668.0,0.0
19.54504402,2006.0,45.158,67.6855635326178,34.0,16.08,5.867275,104.75977,15.7,38.193,32902.0,0.0
19.97214821,2005.0,44.744,67.8017815082288,34.0,16.367,5.849301,106.16997,15.1,38.069,32870.0,0.0
20.40631904,2004.0,44.413,67.9430268262389,34.0,16.658,5.827064,107.21355,15.7,37.966,32764.0,0.0
20.45360576,2003.0,44.182,68.1152140975179,34.0,16.889,5.851733,108.14223,16.4,37.884,32469.0,0.0
20.50059341,2002.0,44.063,68.2853417832486,34.0,17.168,5.835867,109.11821,17.4,37.802,31865.0,0.0
20.54728059,2001.0,44.061,68.4181841119463,34.0,17.245,5.851423,110.08981,17.7,37.72,31446.0,0.0
20.59396696,2000.0,44.19,68.61234568001,34.0,17.325,5.914889,111.02467,19.0,37.639,30567.0,0.0
76.131050728,1999.0,44.461,68.8103989358224,34.0,17.159,5.933225,111.42223,5.2,37.557,29244.0,0.0
59.713702432000005,1998.0,44.857,69.0109131608869,34.0,17.068,5.934351,112.16541,3.54,37.475,28125.0,0.0
74.862442076,1997.0,45.353,69.2176739023156,34.0,16.99,5.95979,112.84117,2.3600000000000003,37.394,27065.0,0.0
74.226496062,1996.0,45.922,69.4226768235107,34.0,16.795,5.989228,113.37532,3.08,37.312,25954.0,0.0
82.637660482,1995.0,46.53,69.5914172887115,34.0,16.577,5.971615,113.83537,2.58,37.231,24976.0,0.0
74.09698847,1994.0,47.143,69.732791909497,34.0,16.4,5.932741,114.28127,3.1,37.149,23943.0,0.0
82.637660482,1993.0,47.731,70.0121682338195,34.0,16.273,5.940047,114.74925,2.58,37.068,23010.0,0.0
65.337677306,1992.0,48.267,70.2198628823065,34.0,16.206,5.975,115.07672,3.6799999999999997,36.987,22206.0,0.0
73.9698818682,1991.0,48.728,70.3542013365928,34.0,16.132,6.031663,115.15426,3.08,36.906,21437.0,0.0
81.483203008,1990.0,49.104,70.4239217375992,34.0,16.088,6.044655,115.00941,2.38,36.825,20749.0,0.0
12.06370114,2020.0,54.505,72.123845299643,225.0,12.486,6.346418,70.16445,2.54,23.52,97696.0,0.0
11.81708026,2019.0,54.239,72.5608591407481,225.0,12.369,6.411845,72.19942,6.4,23.279,93673.0,0.0
11.58993917,2018.0,53.977,72.8718814626323,225.0,12.671,6.463755,74.23029,6.6,23.059,93328.0,0.0
11.38071688,2017.0,53.712,73.1713353733212,225.0,13.043,6.537124,76.26837,6.7,22.858,93173.0,0.0
11.18890461,2016.0,53.438,73.4540788939909,225.0,13.291,6.623387,78.48392,6.7,22.677,92604.0,0.0
11.01336536,2015.0,53.137,73.7887709414656,225.0,13.693,6.70649,80.60669,6.8,22.515,91560.0,0.0
10.85331183,2014.0,52.789,74.0503651818798,225.0,14.022,6.780812,82.55399,7.1,22.372,91016.0,0.0
10.70797494,2013.0,52.386,74.2418178090735,225.0,14.373,6.838711,84.5459,7.4,22.248,90129.0,0.0
10.57634299,2012.0,51.928,74.4741718817638,225.0,14.634,6.905483,86.64449,7.6,22.142,88967.0,0.0
10.45771327,2011.0,51.424,74.7750246158285,225.0,15.056,6.94806,88.9126,7.7,22.054,88491.0,0.0
10.35163901,2010.0,50.89,75.0052095418268,225.0,15.421,6.99,91.08316,7.7,21.985,87834.0,0.0
10.25719015,2009.0,50.346,75.2173498697981,225.0,15.765,7.020538,93.24872,7.6,21.934,86996.0,0.0
10.1737152,2008.0,49.82,75.4998389946658,225.0,16.007,7.063369,95.36537,7.5,21.901,84932.0,0.0
10.13347221,2007.0,49.335,75.8579115058979,225.0,16.301,7.091824,97.48655,7.7,21.868,83827.0,0.0
10.09345288,2006.0,48.907,76.1662983383706,225.0,16.707,7.117887,99.70985,7.5,21.834,83097.0,0.0
10.0540648,2005.0,48.549,76.4688359083928,225.0,16.827,7.134335,101.47771,7.5,21.801,81471.0,0.0
10.01510045,2004.0,48.27,76.6180826223247,225.0,16.982,7.160046,103.37526,7.5,21.768,78487.0,0.0
9.976560627,2003.0,48.057,76.8053327677618,225.0,17.118,7.178816,105.05369,7.8,21.735,76266.0,0.0
9.938444573,2002.0,47.9,77.1812900587992,225.0,17.441,7.201375,106.81425,7.7,21.702,75018.0,0.0
9.900921423,2001.0,47.789,77.5215650104414,225.0,17.695,7.231461,108.80976,7.8,21.67,73568.0,0.0
9.863647135,2000.0,47.713,77.7361611923226,225.0,18.088,7.248728,110.69765,7.8,21.637,72457.0,0.0
82.637660482,1999.0,47.657,78.0069057181634,225.0,18.305,7.261951,112.42954,2.58,21.604,71159.0,0.0
82.637660482,1998.0,47.61,78.2411379952351,225.0,18.548,7.2665,114.02023,2.58,21.571,69649.0,0.0
82.637660482,1997.0,47.559,78.3035267498915,225.0,18.692,7.274127,115.61849,2.58,21.538,67968.0,0.0
81.197966324,1996.0,47.498,78.0910774213337,225.0,18.909,7.292207,116.99437,2.94,21.506,66396.0,0.0
81.19691020600001,1995.0,47.426,77.8162236672913,225.0,19.195,7.289561,118.19046,2.98,21.473,63988.0,0.0
81.10044705600001,1994.0,47.345,77.6865023596973,225.0,19.537,7.310133,119.6067,4.5600000000000005,21.44,62939.0,0.0
50.2478903352,1993.0,47.265,77.7381068589283,225.0,19.718,7.336814,120.857,6.839999999999999,21.408,62703.0,0.0
81.19691020600001,1992.0,47.187,77.5784590385222,225.0,19.852,7.296424,122.50228,2.98,21.235,60538.0,0.0
74.908653816,1991.0,47.108,77.3614607632312,225.0,20.029,7.261427,124.2328,3.8600000000000003,21.023,57934.0,0.0
81.243883452,1990.0,47.019,77.4339394166634,225.0,20.737,7.21924,125.29736,2.46,20.811,56015.0,0.0
57.7235437,2001.0,71.732,74.7461607819047,40.0,6.038,1.562909,27.01126,12.9,37.093,3359099.0,0.0
56.99006462,2000.0,71.397,74.874079390068,40.0,6.221,1.628053,28.88502,14.3,35.877,3554438.0,0.0
75.384784014,1999.0,71.063,74.7570044823616,40.0,6.247,1.530172,30.66237,3.3599999999999994,34.865,3596766.0,0.0
75.384784014,1998.0,70.737,74.4791608848507,40.0,6.174,1.52243,32.30272,3.3599999999999994,33.867,3454521.0,0.0
75.38478401399999,1997.0,70.428,74.437892412098,40.0,6.263,1.527036,33.76587,3.3599999999999994,32.883,3538435.0,0.0
75.384784014,1996.0,70.14,74.0476368438545,40.0,6.312,1.554231,35.20775,3.3599999999999994,31.916,3547124.0,0.0
75.384784014,1995.0,69.885,73.3894477202637,40.0,6.295,1.588453,36.54308,3.3599999999999994,30.961,3494715.0,0.0
75.38478401399999,1994.0,69.67,72.519211330963,40.0,6.409,1.628495,37.75583,3.3599999999999994,30.024,3557181.0,0.0
75.38478401399999,1993.0,69.496,71.3379767157431,40.0,6.441,1.690912,38.85726,3.3599999999999994,29.103,3513508.0,0.0
75.384784014,1992.0,69.355,70.3607508277742,40.0,6.594,1.776025,39.75315,3.3600000000000003,28.2,3595984.0,0.0
75.384784014,1991.0,69.242,69.4180583597126,40.0,6.85,1.933957,40.43064,3.3599999999999994,27.312,3720703.0,0.0
75.384784014,1990.0,69.145,68.3681624292014,40.0,6.964,2.514,40.77485,3.3599999999999994,26.442,3663192.0,0.0
32.14131753,2004.0,59.904,55.2991023241959,46.0,10.009,5.09513,71.32952,5.5,27.903,2685.0,0.0
31.62012883,2003.0,59.738,55.348749007804,46.0,10.174,5.149257,72.06991,5.8,27.947,2694.0,0.0
31.05183112,2002.0,59.617,55.6168990344232,46.0,10.317,5.206129,72.57724,5.9,27.992,2672.0,0.0
30.43603278,2001.0,59.529,55.7999994299814,46.0,10.292,5.254371,72.47036,6.2,28.036,2602.0,0.0
29.20368931,2000.0,59.46,55.866704655654,46.0,10.51,5.297184,73.15075,6.3,28.08,2603.0,0.0
82.637660482,1999.0,59.388,55.7845840235286,46.0,10.513,5.372294,73.31986,2.58,28.124,2540.0,0.0
76.438876324,1998.0,59.294,55.7928051246296,46.0,10.767,5.491842,74.34176,4.199999999999999,28.168,2550.0,0.0
76.438876324,1997.0,59.16,55.8223591773714,46.0,10.819,5.593416,74.60961,4.2,28.213,2496.0,0.0
76.25599331000001,1996.0,58.972,55.8453195693524,46.0,10.927,5.690436,75.69077,4.16,28.257,2514.0,0.0
76.25599331000001,1995.0,58.722,56.6129919109349,46.0,11.159,5.783758,77.05387,4.159999999999999,28.301,2517.0,0.0
76.25599331000001,1994.0,58.407,57.349385520494,46.0,11.41,5.897349,78.76431,4.159999999999999,28.346,2538.0,0.0
62.322801442,1991.0,57.168,59.4734388698953,46.0,12.498,6.35762,85.45135,6.7,28.366,2626.0,0.0
62.24600049000001,1990.0,56.677,60.2081784599432,46.0,12.806,6.496535,87.85958,6.720000000000001,27.869,2615.0,0.0
15.38867157,2020.0,60.971,57.0464440452565,43.0,9.537,6.205678,53.85274,4.3999999999999995,45.638,414053.0,0.0
15.77493074,2019.0,60.681,57.6649592840427,43.0,9.38,6.252521,55.50892,6.7,45.046,394277.0,0.0
16.16946438,2018.0,60.368,58.2996987024264,43.0,9.573,6.301792,56.89226,6.7,44.46,392521.0,0.0
16.57227169,2017.0,60.026,58.8586305766431,43.0,9.865,6.348523,58.63213,6.5,43.88,393879.0,0.0
16.98342625,2016.0,59.655,59.3543242160831,43.0,10.077,6.392016,60.3822,6.5,43.307,386128.0,0.0
17.40283928,2015.0,59.254,59.8510857754525,43.0,10.396,6.437045,62.19575,6.6,42.74,386702.0,0.0
17.83057536,2014.0,58.828,60.4109619831503,43.0,10.551,6.482628,64.01358,6.7,42.18,380406.0,0.0
18.26661658,2013.0,58.381,60.9773787450782,43.0,10.857,6.526766,65.88903,6.8,41.627,378863.0,0.0
18.71100167,2012.0,57.914,61.5951078507138,43.0,11.166,6.558994,67.96798,6.9,41.082,379067.0,0.0
19.16364168,2011.0,57.427,62.2691022986916,43.0,11.301,6.582345,69.99649,7.1,40.544,370558.0,0.0
19.62451329,2010.0,56.909,62.9864525035115,43.0,11.653,6.586804,72.19239,7.2,40.013,370101.0,0.0
20.09368866,2009.0,56.35,63.6203098228014,43.0,11.98,6.591497,74.52979,7.3,39.491,368230.0,0.0
20.57102918,2008.0,55.743,64.2364821282252,43.0,12.275,6.578487,76.98121,7.1,38.976,367649.0,0.0
21.05658611,2007.0,55.091,64.8592310581655,43.0,12.529,6.581672,79.39527,7.2,38.47,364233.0,0.0
21.55023257,2006.0,54.401,65.0264410865144,43.0,12.777,6.590067,81.97832,7.4,37.971,358112.0,0.0
22.05200139,2005.0,53.675,65.2023447813593,43.0,13.136,6.596714,84.56522,7.5,37.481,357181.0,0.0
22.44789247,2004.0,52.917,65.4213076950905,43.0,13.465,6.617654,87.2091,7.6,37.0,354714.0,0.0
22.8485841,2003.0,52.144,65.6832122649922,43.0,13.854,6.639672,89.92322,7.7,36.526,351963.0,0.0
23.25390367,2002.0,51.385,65.9510695124261,43.0,14.186,6.672432,92.59535,7.7,36.055,347057.0,0.0
23.66380801,2001.0,50.667,66.2071951827367,43.0,14.384,6.699586,94.99811,7.7,35.587,341510.0,0.0
24.0782535,2000.0,50.041,66.4647317408707,43.0,14.637,6.718237,97.32004,7.9,35.122,336351.0,0.0
68.178733494,1999.0,49.557,66.7090514129915,43.0,15.636,6.721301,99.51322,3.4199999999999995,34.659,333073.0,0.0
68.178733494,1998.0,49.233,66.9556848895116,43.0,15.876,6.729663,101.54368,3.4199999999999995,34.199,328443.0,0.0
68.178733494,1997.0,49.066,67.2166775907337,43.0,15.676,6.729064,103.73812,3.4199999999999995,33.742,331314.0,0.0
68.178733494,1996.0,49.04,67.4312982508116,43.0,16.403,6.719738,106.42173,3.4199999999999995,33.289,341109.0,0.0
68.178733494,1995.0,49.111,67.5210046476935,43.0,15.689,6.711962,105.71255,3.4199999999999995,32.838,322069.0,0.0
68.178733494,1994.0,49.22,67.4192955835132,43.0,15.967,6.667604,107.0306,3.4199999999999995,32.39,312318.0,0.0
13.08152475,2004.0,54.667,57.0813956990314,44.0,10.416,4.687459,61.69726,10.2,60.533,18541.0,0.0
12.62367736,2003.0,53.817,57.0295386849181,44.0,10.973,4.699871,65.56495,10.1,60.076,18876.0,0.0
12.29425631,2002.0,53.091,57.0139214931644,44.0,11.463,4.719499,68.80245,11.0,59.617,19268.0,0.0
11.96847181,2001.0,52.517,56.9472355633772,44.0,11.84,4.711585,71.42192,12.4,59.156,19458.0,0.0
11.92011108,2000.0,52.123,56.7862927325672,44.0,12.204,4.763865,73.08028,14.5,58.695,19028.0,0.0
89.554723382,1999.0,51.925,56.7820833991758,44.0,12.746,4.852949,73.99009,2.1,58.231,19133.0,0.0
82.637660482,1998.0,51.899,56.6564371850213,44.0,13.847,4.926378,75.091,2.58,57.766,19495.0,0.0
82.637660482,1997.0,52.016,56.5522754888304,44.0,16.201,4.962385,75.13209,2.5800000000000005,57.299,19795.0,0.0
81.27659980000001,1996.0,52.252,56.4041379378114,44.0,12.387,4.965825,70.03729,5.74,56.832,17631.0,0.0
74.799920438,1995.0,52.583,56.2321375467874,44.0,12.287,4.972745,68.06101,2.7199999999999998,56.413,17085.0,0.0
75.02397109,1994.0,52.984,56.0737194376331,44.0,12.225,5.000022,66.13389,3.46,55.996,16526.0,0.0
82.637660482,1993.0,53.424,55.9567529896453,44.0,12.006,5.057258,64.35224,2.58,55.58,15705.0,0.0
82.637660482,1991.0,54.281,55.8128895784117,44.0,11.459,5.160345,61.4205,2.58,54.743,13828.0,0.0
90.12103673600001,1990.0,54.638,55.7253473402784,44.0,11.146,5.213948,60.51923,2.1,54.324,12915.0,0.0
24.73020814,2007.0,51.091,62.138830538627,41.0,12.364,5.295965,84.06303,11.5,46.071,114153.0,0.0
24.0346144,2006.0,50.561,62.3008863841572,41.0,12.753,5.375928,86.38055,11.6,45.652,115213.0,0.0
23.34993485,2005.0,50.12,62.4121952335807,41.0,13.117,5.459562,88.64702,11.5,45.234,115840.0,0.0
22.6763765,2004.0,49.788,62.4646012803528,41.0,13.465,5.544973,91.03872,12.1,44.817,116124.0,0.0
22.24800514,2003.0,49.572,62.4147714696942,41.0,13.795,5.64163,93.3162,12.4,44.399,115585.0,0.0
21.81957534,2002.0,49.475,62.202979733894,41.0,13.933,5.705022,95.38703,12.7,43.983,114216.0,0.0
21.39077937,2001.0,49.495,61.9237570459473,41.0,14.148,5.756143,97.43068,13.3,43.568,112701.0,0.0
20.96193374,2000.0,49.635,61.6527583387138,41.0,14.291,5.814068,99.33584,14.1,43.155,110349.0,0.0
82.637660482,1999.0,49.891,61.37876624219,41.0,14.365,5.846928,101.00116,2.58,42.741,107740.0,0.0
82.637660482,1998.0,50.242,61.1793905534645,41.0,14.379,5.896054,102.45841,2.58,42.342,103394.0,0.0
82.637660482,1997.0,50.657,61.7711438492424,41.0,14.255,5.951107,103.71591,2.58,41.964,98347.0,0.0
82.637660482,1996.0,51.109,62.4760081189634,41.0,14.254,6.004957,104.67844,2.58,41.587,93952.0,0.0
82.637660482,1995.0,51.569,63.2901271355455,41.0,14.249,6.089267,105.35857,2.5799999999999996,41.21,90603.0,0.0
82.637660482,1994.0,52.013,64.1443120260199,41.0,14.21,6.161398,105.61154,2.58,40.835,87213.0,0.0
82.637660482,1993.0,52.423,65.0259315551783,41.0,14.173,6.306416,105.64932,2.58,40.461,84052.0,0.0
75.314794984,1992.0,52.779,65.9407778974853,41.0,14.107,6.455967,105.50615,3.02,40.088,80605.0,0.0
82.637660482,1991.0,53.062,66.8295978479785,41.0,14.03,6.605796,105.28195,2.58,39.716,77205.0,0.0
82.637660482,1990.0,53.254,67.6815792225508,41.0,13.882,6.729913,104.99226,2.5799999999999996,39.345,73578.0,0.0
61.676092516000004,1990.0,66.574,57.9874966763771,59.0,6.078,3.410912,48.84252,2.54,55.226,18917.0,0.0
68.196274452,1996.0,67.249,64.1083644347587,67.0,6.836,3.73347,47.35589,3.3600000000000003,42.681,216047.0,0.0
68.178733494,1995.0,66.779,64.2411801512596,67.0,7.025,3.84443,50.28769,3.4200000000000004,42.814,217398.0,0.0
68.178733494,1994.0,66.298,64.3752358279977,67.0,7.264,3.96669,53.38758,3.4199999999999995,42.946,221504.0,0.0
68.196274452,1993.0,65.831,64.4762970199191,67.0,7.453,4.10282,56.26088,3.3600000000000003,43.079,224989.0,0.0
68.196274452,1992.0,65.392,64.5191813564358,67.0,7.684,4.25271,59.13755,3.3600000000000003,43.212,226040.0,0.0
68.196274452,1991.0,64.978,64.523126018098,67.0,7.834,4.303925,61.91915,3.3600000000000003,43.345,224629.0,0.0
68.196274452,1990.0,64.572,64.4916096277938,67.0,8.194,4.484015,64.76556,3.3600000000000003,43.478,228322.0,0.0
75.290890414,1991.0,64.858,54.381336033462,207.0,7.257,3.870487,48.68632,3.9200000000000004,49.794,15910.0,0.0
82.637660482,1990.0,64.0,54.5601420565013,207.0,7.812,3.946808,53.50379,2.58,49.274,16379.0,0.0
62.322801442,1995.0,51.184,63.3218778690412,88.0,15.248,5.971499,115.37613,6.7,40.494,4046.0,0.0
55.77696622,2001.0,53.581,62.2253257582357,88.0,13.363,5.78455,103.9471,11.4,50.832,4460.0,0.0
54.79053105,2000.0,53.279,62.7017035830408,88.0,13.738,5.834243,106.41996,12.6,49.092,4347.0,0.0
81.27221262,1999.0,52.93,62.9324052437934,88.0,14.108,5.877888,108.81648,2.42,47.35,4313.0,0.0
81.05520575800001,1998.0,52.538,63.0581917249255,88.0,14.432,5.913782,110.95672,3.7399999999999998,45.616,4270.0,0.0
66.088655864,1997.0,52.112,63.1679100403342,88.0,14.731,5.94107,112.76299,7.62,43.893,4195.0,0.0
78.22262356,1996.0,51.659,63.2586338236717,88.0,15.044,5.95991,114.26247,2.58,42.187,4134.0,0.0
82.637660482,1994.0,50.694,63.3470121160356,88.0,15.478,5.977824,116.31859,2.58,38.831,3971.0,0.0
77.88263066200001,1993.0,50.2,63.330722993026,88.0,15.648,5.981245,117.05408,1.72,37.792,3866.0,0.0
77.60697744000001,1992.0,49.708,63.2921716284256,88.0,15.873,5.983541,117.87964,1.7,36.766,3778.0,0.0
76.812295594,1991.0,49.229,63.2288830803871,88.0,16.072,5.985387,118.73426,1.6600000000000001,35.748,3693.0,0.0
76.812295594,1990.0,48.775,63.1447530457837,88.0,16.246,5.986534,119.55981,1.6600000000000001,34.745,3597.0,0.0
11.37353944,2011.0,62.732,59.6294023451665,69.0,7.249,4.48629,37.93876,12.5,35.771,10992.0,0.0
11.20194529,2010.0,62.193,60.2633068517829,69.0,7.492,4.570792,39.03254,12.7,35.175,11228.0,0.0
11.02204135,2009.0,61.602,60.9767152048348,69.0,7.685,4.655813,40.2812,13.0,34.585,11301.0,0.0
10.83377358,2008.0,60.952,61.5330071423092,69.0,7.989,4.737075,41.71962,13.3,34.0,11479.0,0.0
10.55507837,2007.0,60.243,62.1907948795966,69.0,8.192,4.812075,42.93198,12.9,33.017,11487.0,0.0
10.26441756,2006.0,59.487,62.8570556170561,69.0,8.439,4.880813,44.43602,13.2,32.051,11702.0,0.0
9.961535076,2005.0,58.707,63.4403059298912,69.0,8.908,4.933644,46.26022,13.1,31.099,12003.0,0.0
9.647447007,2004.0,57.932,64.0155341665615,69.0,9.242,5.035564,47.85651,13.0,30.164,12234.0,0.0
9.322086317,2003.0,57.191,64.4591192538989,69.0,9.431,5.143047,49.6559,12.8,29.244,11780.0,0.0
8.986295962,2002.0,56.5,65.1229680189783,69.0,9.727,5.232869,51.55181,13.7,28.341,11915.0,0.0
8.640479144,2001.0,55.864,65.2251689046777,69.0,9.954,5.305882,53.73371,14.0,27.455,11658.0,0.0
8.285300677,2000.0,55.273,65.5241190596769,69.0,11.084,5.397073,58.107,14.5,26.587,12517.0,0.0
60.41563790400001,1999.0,54.707,65.7517762756166,69.0,18.754,5.515627,66.13191,5.36,25.735,14923.0,0.0
26.931665241400005,1998.0,54.137,66.0215505146308,69.0,14.821,5.633237,61.57573,10.24,24.903,12617.0,0.0
81.05520575800001,1997.0,53.548,66.2313166889331,69.0,11.263,5.743395,64.95516,3.7399999999999998,24.088,12406.0,0.0
75.48026084,1996.0,52.938,66.4356012166398,69.0,11.635,5.840898,68.52233,8.1,23.293,12774.0,0.0
45.55920199,1995.0,52.316,66.1569671799459,69.0,12.022,5.938763,72.56053,11.459999999999999,22.514,12165.0,0.0
62.234170504,1994.0,51.696,66.2504470838306,69.0,12.528,6.004915,76.96661,7.839999999999999,21.755,12431.0,0.0
8.910277929,2020.0,66.953,66.9057564422832,72.0,6.616,4.24288,35.41785,9.959999999999999,21.695,330221.0,0.0
8.632097142,2019.0,66.597,66.6186558014302,72.0,6.439,4.322559,36.62736,5.4,21.225,313933.0,0.0
8.350931686,2018.0,66.24,66.3045430250111,72.0,6.569,4.342897,38.04099,5.4,20.763,311369.0,0.0
8.066773108,2017.0,65.872,66.0099664287234,72.0,6.767,4.390302,39.60438,5.4,20.31,318178.0,0.0
7.77945876,2016.0,65.482,65.7102085359736,72.0,6.93,4.468969,41.40992,5.5,19.866,312290.0,0.0
7.488374296,2015.0,65.048,65.4333777975261,72.0,7.208,4.530868,43.20191,5.5,19.428,321952.0,0.0
7.193679174,2014.0,64.547,65.1879677790961,72.0,7.502,4.608859,45.23114,5.5,18.998,330679.0,0.0
6.895076853,2013.0,63.961,64.9458293128579,72.0,7.734,4.724059,47.35676,5.7,18.575,330704.0,0.0
6.592580755,2012.0,63.281,64.7279151162408,72.0,8.119,4.883279,49.57165,6.1,18.16,343012.0,0.0
6.283374607,2011.0,62.505,64.5118259319265,72.0,8.52,5.049979,51.86234,6.7,17.735,352346.0,0.0
5.970178339,2010.0,61.627,64.3411570210707,72.0,9.001,5.21681,54.38598,7.1,17.319,363031.0,0.0
5.652562495,2009.0,60.645,64.213642742857,72.0,9.485,5.389574,57.05106,7.4,16.91,371606.0,0.0
5.330693277,2008.0,59.581,64.1019968255136,72.0,10.143,5.571238,59.80134,7.6,16.51,393172.0,0.0
5.004006991,2007.0,58.467,63.9680927122307,72.0,10.807,5.739957,62.84766,7.7,16.116,411044.0,0.0
4.697368402,2006.0,57.334,63.903202974248,72.0,11.539,5.852584,66.25168,7.8,15.899,432044.0,0.0
4.387345766,2005.0,56.223,63.8601290758954,72.0,12.226,5.972816,69.54958,8.1,15.7,446411.0,0.0
4.071684348,2004.0,55.174,64.6126623377897,72.0,12.745,6.106664,73.14716,8.3,15.504,458717.0,0.0
3.750183174,2003.0,54.211,65.4070974632505,72.0,13.258,6.240094,76.82293,8.6,15.31,465773.0,0.0
3.41846213,2002.0,53.349,66.1829541606812,72.0,13.96,6.373581,80.34355,8.9,15.118,478881.0,0.0
3.086617094,2001.0,52.595,66.8815922977847,72.0,14.36,6.46321,83.87843,9.3,14.927,482277.0,0.0
2.755093525,2000.0,51.941,67.5137671051744,72.0,14.758,6.559866,87.23816,9.7,14.74,480779.0,0.0
68.178733494,1999.0,51.366,68.0843853398042,72.0,15.539,6.646304,90.92142,3.4199999999999995,14.553,479489.0,0.0
68.178733494,1998.0,50.835,68.6169622533394,72.0,15.413,6.753056,93.71009,3.4199999999999995,14.369,466433.0,0.0
68.178733494,1997.0,50.32,69.1643274667499,72.0,15.808,6.850351,97.08483,3.4200000000000004,14.186,464420.0,0.0
53.485445454,1996.0,49.81,69.7379311981804,72.0,16.317,6.922677,100.54281,5.1,14.006,465267.0,0.0
68.178733494,1995.0,49.303,70.3347346904063,72.0,16.892,7.008119,104.12767,3.4199999999999995,13.827,462888.0,0.0
68.178733494,1994.0,48.81,70.9412348959975,72.0,17.345,7.075871,107.68978,3.4199999999999995,13.627,457725.0,0.0
68.178733494,1993.0,48.344,71.5401436332537,72.0,17.808,7.124627,111.14816,4.159999999999999,13.37,453243.0,0.0
68.178733494,1992.0,47.911,72.1217017201969,72.0,18.295,7.157386,114.28095,3.4199999999999995,13.116,449301.0,0.0
68.178733494,1991.0,47.504,72.6630645569784,72.0,18.88,7.207004,117.57724,3.4199999999999995,12.867,438247.0,0.0
68.178733494,1990.0,47.099,73.2050404263557,72.0,20.055,7.237788,122.03508,3.4199999999999995,12.621,443057.0,0.0
73.9698818682,1995.0,53.889,75.3656795719753,86.0,13.163,6.008096,72.80115,3.08,43.362,7553.0,0.0
46.87122407,2020.0,62.383,63.1436407972612,86.0,7.373,4.776514,31.42701,2.7,62.582,8893.0,0.0
46.73749884,2019.0,62.05,63.8528506201014,86.0,6.999,4.869255,32.39255,4.8,61.931,8308.0,0.0
46.61215733,2018.0,61.735,64.5424705166489,86.0,7.323,4.971991,33.39423,4.8,61.27,8588.0,0.0
46.49651038,2017.0,61.44,65.1988511275368,86.0,7.396,5.090804,34.53168,4.9,60.599,8413.0,0.0
46.39187189,2016.0,61.166,65.8594823892588,86.0,7.454,5.197353,35.68759,4.9,59.918,8269.0,0.0
46.29977642,2015.0,60.91,66.5125332527554,86.0,7.74,5.313554,36.90332,5.1,59.228,8428.0,0.0
46.22131327,2014.0,60.667,67.157623585069,86.0,7.916,5.416396,38.21059,5.3,58.528,8326.0,0.0
